# Rényi α=100.0 (n=99.0) RS entropy density for the noiseless sign channel (q₀=0 ansatz)
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
3.1,0.3056019317786992,0.014081008855513256,-6.943926707937847,-16.33205678753941,0.07014067381755401,0.053216216316518114,0.12335689013407213
3.2,0.31060611828498663,0.01419053529481757,-6.832754752963638,-16.682207284321144,0.06901772477741049,0.05265848258939755,0.12167620736680804
3.3,0.31551016859928266,0.014299204053758494,-6.726345396549488,-17.027999480301713,0.06794288279342917,0.05212121053046132,0.12006409332389048
3.4,0.32031832753451595,0.014407067070605009,-6.624362381130055,-17.36960702819132,0.06691275132454601,0.05160311060068724,0.11851586192523325
3.5,0.32503454795257014,0.014514172380224052,-6.526502097615513,-17.70719185676768,0.0659242636122779,0.051103006801638325,0.11702727041391622
3.6,0.3296625181193551,0.014620563641817184,-6.4324896038851325,-18.040905240370844,0.06497464246348619,0.05061982390676443,0.11559446637025061
3.7,0.3342056867257358,0.014726281213487187,-6.342075204998494,-18.370888810024844,0.06406136570705549,0.050152576603944427,0.11421394231099992
3.8,0.33866728377362587,0.014831362345623303,-6.255031543876203,-18.697275360866268,0.06318213680683034,0.04970035981091512,0.11288249661774546
3.9,0.3430503401997016,0.01493584151106309,-6.171151072562142,-19.02018964941504,0.06233485931880952,0.04926234045432541,0.11159719977313493
4.0,0.34735770459871784,0.015039750676614038,-6.090243879147935,-19.339749051077625,0.061517614940888234,0.0488377501289839,0.11035536506987213
4.1,0.351592058648207,0.015143119552876628,-6.012135791156485,-19.656064184903734,0.06072864435511601,0.048425878750686706,0.10915452310580272
4.2,0.3557559302413443,0.015245975797895623,-5.936666735067973,-19.969239423835248,0.05996633065725226,0.04802606884039261,0.10799239949764486
4.3,0.35985170609009187,0.015348345216636559,-5.863689286699098,-20.27937341434089,0.059229184714132306,0.047637710628003024,0.10686689534213534
4.4,0.3638816424527961,0.015450251922943383,-5.793067410588321,-20.586559499112504,0.058515832430185065,0.04726023760126837,0.10577607003145344
4.5,0.3678478750634631,0.015551718489503265,-5.7246753459615185,-20.890886117825694,0.057825003494560795,0.04689312259893534,0.10471812609349614
4.6,0.3717524280227353,0.01565276607932213,-5.658396624923331,-21.19243716347596,0.057155521463872025,0.046535874315933166,0.10369139577980518
4.7,0.37559722189532163,0.015753414564190396,-5.594123202676575,-21.491292308807594,0.056506294976531056,0.046188034190431104,0.10269432916696217
4.8,0.3793840811812263,0.01585368263395602,-5.531754683628279,-21.787527312405107,0.055876309935639176,0.045849173637216134,0.10172548357285531
4.9,0.38311474064141177,0.015953587882180015,-5.471197640499965,-22.081214260572864,0.05526462263131278,0.0455188914874724,0.10078351411878518
5.0,0.38679085188417356,0.0160531469048071,-5.412364993571066,-22.37242185219933,0.0546703534704148,0.04519681182262491,0.09986716529303971
5.1,0.3904139884438328,0.016152375364357353,-5.355175470807975,-22.661215585611604,0.054092681523312876,0.044882581868907916,0.09897526339222079
5.2,0.39398565122652845,0.016251288069204617,-5.299553111237745,-22.94765799260849,0.053530839507451966,0.044575870226512215,0.09810670973396418
5.3,0.39750727300981303,0.01634989903225162,-5.2454268267483855,-23.231808814270565,0.0529841093610948,0.04427636518824198,0.09726047454933678
5.4,0.40098022276612916,0.016448221529362574,-5.1927300046614615,-23.513725177678367,0.05245181822890365,0.04398377324668606,0.09643559147558971
5.5,0.4044058096074849,0.016546268151876556,-5.141400149820229,-23.79346175605476,0.05193333484666898,0.043697817733801214,0.0956311525804702
5.6,0.4077852863859882,0.016644050852120774,-5.091378561673388,-24.071070913649574,0.05142806627952918,0.043418237578733,0.09484630385826218
5.7,0.41111985315289434,0.01674158099657562,-5.042610039923659,-24.34660285077619,0.05093545494872383,0.043144786196661684,0.09408024114538552
5.8,0.41441066014623534,0.016838869388016375,-4.995042620649006,-24.62010572082948,0.050454975966151575,0.042877230443799166,0.09333220640995074
5.9,0.41765881059610566,0.01693592631940362,-4.948627335907831,-24.891625741760777,0.04998613470613971,0.042615349669167565,0.09260148437530727
6.0,0.4208653636485632,0.017032761608134408,-4.903317990368592,-25.161207326625668,0.0495284645491777,0.042358934893309205,0.0918873994424869
6.1,0.42403133649729186,0.01712938453973256,-4.859070965964127,-25.428893156239162,0.04908152490872856,0.042107787971914494,0.09118931288064305
6.2,0.4271577069268606,0.017225804079257216,-4.815845035593933,-25.694724293817686,0.04864489934943366,0.04186172090879388,0.09050662025822753
6.3,0.430245415316986,0.017322028751533693,-4.773601197866303,-25.958740261376647,0.04821819391784145,0.041620555172962405,0.08983874909080386
6.4,0.433295366657475,0.01741806670619446,-4.732302523701385,-26.220979123386492,0.04780103559294328,0.04138412109120343,0.08918515668414671
6.5,0.43630843239324013,0.017513925739810053,-4.691914016139153,-26.481477561986935,0.04739307087009245,0.04115225728358498,0.08854532815367744
6.6,0.43928545215220466,0.017609613316557193,-4.652402481533367,-26.740270947727602,0.046993964459933,0.040924810143445976,0.08791877460337898
6.7,0.4422272353558322,0.01770513658725196,-4.613736411175689,-26.99739340536061,0.04660339809268373,0.04070163335649119,0.08730503144917492
6.8,0.44513456272764607,0.01780050240708019,-4.575885872287769,-27.25287787559449,0.04622106941704817,0.0404825874563198,0.08670365687336798
6.9,0.4480081877038926,0.017895717352015054,-4.538822407563431,-27.506756172790226,0.0458466909854892,0.040267539412663186,0.08611423039815239
7.0,0.45084883775747603,0.017990787734149298,-4.502518942433094,-27.759059039223214,0.045479989317506,0.04005636224996135,0.08553635156746735
7.1,0.4536572156394607,0.018085719615959304,-4.466949699384774,-28.00981619597018,0.045120704034189635,0.03984893469337058,0.08496963872756022
7.2,0.4564340005417832,0.01818051882350072,-4.432090118746226,-28.259056390442026,0.04476858705804269,0.03964514083956513,0.08441372789760782
7.3,0.4591798491955964,0.018275190958912516,-4.397916785253809,-28.50680744157696,0.044423401871250594,0.03944486985135874,0.08386827172260933
7.4,0.46189539689939796,0.01836974141193025,-4.364407360040607,-28.75309628192229,0.044084922828693,0.039248015672839594,0.08333293850153259
7.5,0.46458125848938137,0.018464175370734928,-4.331540517488791,-28.997948997486425,0.0437529345200888,0.03905447676429148,0.08280741128438028
7.6,0.46723802925246505,0.018558497832065146,-4.299295886582289,-29.24139086519078,0.043427231177598884,0.03886415585485218,0.08229138703245106
7.7,0.46986628578856615,0.01865271361073786,-4.2676539963546025,-29.48344638832027,0.04310761612479397,0.03867695971181984,0.0817845758366138
7.8,0.4724665868232152,0.01874682734853813,-4.236596225125452,-29.724139329889898,0.04279390126389346,0.038492798925006344,0.0812867001888998
7.9,0.47503947397508245,0.01884084344990149,-4.206104753204854,-29.96349274417528,0.042485906598028825,0.038311587705121185,0.08079749430315
8.0,0.4775854724809895,0.01893476637851705,-4.176162518792983,-30.201529006486595,0.04218345978578771,0.038133243695058834,0.08031670348084655
8.1,0.48010509188417316,0.01902860023440721,-4.146753176789118,-30.438269841577597,0.041886395725142606,0.03795768779346252,0.07984408351860513
8.2,0.48259882668161846,0.01912234904585771,-4.117861060360018,-30.673736350161967,0.041594556165252705,0.037784843988866675,0.07937940015411937
8.3,0.4850671569402882,0.01921601670518607,-4.089471144971198,-30.907949034328368,0.041307789343143414,0.0376146392044887,0.07892242854763212
8.4,0.4875105488794933,0.01930960697487903,-4.061569014748863,-31.140927821479995,0.04102594964392791,0.03744700315233285,0.07847295279626076
8.5,0.4899294554241229,0.019403123493416156,-4.03414083096749,-31.372692087133306,0.0407488972824999,0.03728186819623685,0.07803076547873675
8.6,0.49232431672904864,0.01949656978074417,-4.007173302522196,-31.6032606765041,0.040476498005274704,0.03711916922304921,0.07759566722832392
8.7,0.4946955606772959,0.019589949243455917,-3.980653658230772,-31.832651925031968,0.040208622810411834,0.03695884352145822,0.07716746633187005
8.8,0.497043603352742,0.0196832651796605,-3.954569620841853,-32.06088367782591,0.03994514768527124,0.03680083066784425,0.0767459783531155
8.9,0.49936884949164795,0.019776520783674496,-3.9289093825959314,-32.287973308364634,0.03968595335955486,0.03664507241898154,0.0763310257785364
9.0,0.5016716929082649,0.019869719150306844,-3.90366158229552,-32.51393773591006,0.03943092507369212,0.036491512610449,0.07592243768414111
9.1,0.5039525169041409,0.019962863279084708,-3.8788152836890695,-32.7387934424968,0.03917995236049565,0.03634009706126851,0.07552004942176416
9.2,0.5062116946556683,0.020055956078170102,-3.8543599551480647,-32.96255648889883,0.03893292883987944,0.03619077348363947,0.07512370232351892
9.3,0.5084495895822813,0.020149000368028726,-3.830285450535194,-33.1852425297399,0.03868975202560802,0.03604349139756696,0.07473324342317497
9.4,0.5106665556994903,0.020241998884992944,-3.8065819911493826,-33.40686682810147,0.03845032314292306,0.035898202050399175,0.07434852519332223
9.5,0.5128629379565086,0.020334954284684216,-3.7832401486876,-33.627444269551575,0.03821454695644041,0.035754858340831024,0.07396940529727143
9.6,0.5150390725558291,0.02042786914515561,-3.7602508291928465,-33.846989375275356,0.03798233160800855,0.035613414746712285,0.07359574635472083
9.7,0.5171952872564112,0.020520745969792455,-3.737605257915595,-34.06551631441532,0.03775358846379389,0.0354738272564983,0.07322741572029219
9.8,0.5193319016720477,0.020613587190445534,-3.7152949649173452,-34.283038916747145,0.037528231968862076,0.0353360533052434,0.07286428527410548
9.9,0.5214492275448489,0.020706395169913183,-3.6933117715815063,-34.499570683617044,0.037306179510924305,0.03520005171269977,0.07250623122362407
10.0,0.5235475690176143,0.020799172204773213,-3.6716477777390577,-34.71512479950657,0.03708735129029351,0.03506578262576421,0.07215313391605771
