# Rényi α=5.0 (n=4.0) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
0.05,0.030463590000283737,0.028007895562304506,-2.5907744189192026,-0.004383001750579624,0.6476936047298006,0.02191500875289812,0.6696086134826987
0.1,0.058549175849425136,0.05038935088961881,-2.4416220162330413,-0.015456169340309023,0.6104055040582603,0.03864042335077256,0.6490459274090329
0.15,0.08466708561913136,0.06909753240547829,-2.315828174708542,-0.0310972052692155,0.5789570436771355,0.051828675448692504,0.630785719125828
0.2,0.10911450807065115,0.08526438624147159,-2.2075146764826257,-0.049988560370343604,0.5518786691206564,0.062485700462929505,0.6143643695835859
0.25,0.13211611269144247,0.09959529419539528,-2.1127401278544498,-0.07126288506182138,0.5281850319636124,0.07126288506182138,0.5994479170254339
0.3,0.15384742148313843,0.11255485524603624,-2.0287386565614556,-0.0943230559776552,0.5071846641403639,0.078602546648046,0.5857872107884099
0.35,0.17444917369238,0.12446275683388328,-1.9534980084612714,-0.1187432201005324,0.48837450211531785,0.08481658578609458,0.5731910879014124
0.4,0.1940366233761321,0.13554690882887224,-1.8855106581185928,-0.1442108887547578,0.4713776645296482,0.09013180547172361,0.5615094700013719
0.45,0.21270581363715263,0.14597462492891344,-1.823619421855711,-0.17049131489911273,0.4559048554639277,0.09471739716617374,0.5506222526301014
0.5,0.23053795881985478,0.15587180070556256,-1.7669176526177304,-0.1974046592348474,0.4417294131544326,0.0987023296174237,0.5404317427718563
0.55,0.24760259487677322,0.16533518095851957,-1.7146824481594996,-0.2248108415546768,0.4286706120398749,0.10218674616121672,0.5308573582010916
0.6,0.26395990054410096,0.17444047199180326,-1.6663286173765859,-0.25259919254004276,0.41658215434414647,0.10524966355835115,0.5218318179024977
0.65,0.2796624442197698,0.18324786336059684,-1.621376138732777,-0.28068120468957464,0.40534403468319424,0.10795430949599025,0.5132983441791845
0.7,0.29475652314174744,0.19180587993434417,-1.5794266429087842,-0.3089853418668475,0.39485666072719605,0.11035190780958841,0.5052085685367844
0.75,0.3092832068330421,0.20015412926442744,-1.5401460841763468,-0.3374532507581743,0.3850365210440867,0.11248441691939143,0.4975209379634781
0.8,0.3232791619071985,0.208325299367969,-1.5032517505340801,-0.366036948164152,0.37581293763352003,0.11438654630129749,0.4901994839348175
0.85,0.33677731248043746,0.2163466365617192,-1.4685023757539775,-0.39469670088938436,0.36712559393849437,0.11608726496746599,0.48321285890596033
0.9,0.3498073750894382,0.2242410559590034,-1.4356905082477822,-0.4233994058103072,0.35892262706194555,0.11761094605841867,0.4765335731203642
0.95,0.3623962965045847,0.23202798734941643,-1.4046365479430925,-0.4521173368628683,0.3511591369857731,0.11897824654286009,0.4701373835286332
1.0,0.3745686154671525,0.23972402813175203,-1.3751840336895353,-0.4808271650076616,0.34379600842238384,0.1202067912519154,0.46400279967429925
1.1,0.3977513214370211,0.25489861545499004,-1.3205513461647298,-0.5381466925031417,0.33013783654118245,0.12230606647798675,0.4524439030191692
1.2,0.4195139643772098,0.26985782400543423,-1.2708775321428738,-0.5952335153309022,0.31771938303571845,0.12400698236060463,0.4417263653963231
1.3,0.439991500911894,0.2846727762181824,-1.2254402193343354,-0.6519974557830269,0.30636005483358386,0.12538412611212055,0.43174418094570444
1.4,0.4593000982083074,0.2993989247641914,-1.183659670222015,-0.708372834050037,0.29591491755550375,0.12649514893750663,0.4224100664930104
1.5,0.4775406740676412,0.3140802391534971,-1.1450639694335114,-0.7643117920616546,0.28626599235837785,0.12738529867694243,0.4136512910353203
1.6,0.4948016017669189,0.32875210225927115,-1.109264158286026,-0.8197796387925064,0.2773160395715065,0.1280905685613291,0.40540660813283563
1.7,0.5111608125517417,0.3434433612843705,-1.075936102505181,-0.8747515396908607,0.26898402562629525,0.12863993230747953,0.3976239579337748
1.8,0.5266874548540459,0.3581778099885378,-1.0448070258765914,-0.9292101206614081,0.26120175646914784,0.12905696120297333,0.39025871767212117
1.9,0.5414432214079372,0.3729752795203243,-1.015645345161923,-0.9831437071100634,0.25391133629048074,0.1293610140934294,0.38327235038391017
2.0,0.55548342354121,0.38785245434655047,-0.9882528844285183,-1.036545011980179,0.24706322110712958,0.12956812649752236,0.37663134760465194
2.1,0.5688578702289373,0.4028234915497193,-0.9624588330825575,-1.0894101464254762,0.24061470827063938,0.12969168409827098,0.3703063923689104
2.2,0.5816115944075367,0.417900497132772,-0.9381150010694561,-1.1417378656722341,0.23452875026736403,0.1297429392809357,0.3642716895482997
2.3,0.5937854583986166,0.4330938968095015,-0.9150920522571,-1.1935289886138623,0.228773013064275,0.1297314118058546,0.35850442487012957
2.4,0.6054166626275953,0.44841272769998175,-0.893276484656381,-1.2447859472868137,0.22331912116409525,0.12966520284237643,0.3529843240064717
2.5,0.6165391762031208,0.46386487045482117,-0.8725681873975304,-1.2955124343988413,0.2181420468493826,0.12955124343988414,0.34769329028926677
2.6,0.6271841038132647,0.47945723530618434,-0.8528784477434492,-1.3457131256830708,0.2132196119358623,0.12939549285414143,0.34261510479000373
2.7,0.6373800004045167,0.4951959126138661,-0.8341283124464635,-1.395393460433173,0.20853207811161587,0.12920309818825676,0.3377351762998726
2.8,0.6471531422313888,0.5110862959620093,-0.8162472314779105,-1.4445594653540228,0.2040618078694776,0.12897852369232346,0.3330403315618011
2.9,0.6565277621995852,0.5271331829337728,-0.7991719268407562,-1.4932176154721555,0.19979298171018905,0.1287256565062203,0.32851863821640936
3.0,0.6655262544549495,0.5433408587028219,-0.7828454445841584,-1.5413747205158033,0.1957113611460396,0.12844789337631693,0.3241592545223565
3.1,0.6741693537388149,0.5597131656932792,-0.7672163545149855,-1.5890378350608305,0.19180408862874637,0.12814821250490568,0.31995230113365203
3.2,0.6824762926623616,0.5762535617389803,-0.7522380720252321,-1.6362141843569218,0.18805951800630802,0.1278292331528845,0.3158887511591925
3.3,0.6904649406533783,0.5929651692610398,-0.7378682796142939,-1.6829111053842756,0.18446706990357348,0.12749326555941481,0.3119603354629883
3.4,0.6981519269042462,0.6098508169088785,-0.7240684315363177,-1.729135998816821,0.18101710788407943,0.12714235285417802,0.30815946073825745
3.5,0.7055527494992564,0.6269130748208418,-0.7108033277900468,-1.7748962895278084,0.1777008319475117,0.12677830639484347,0.3044791383423552
3.6,0.71268187282525,0.6441542850699937,-0.6980407457692154,-1.8201993954907594,0.17451018644230384,0.1264027357979694,0.3009129222402732
3.7,0.719552814480148,0.6615765874989801,-0.6857511210261987,-1.8650527016612894,0.17143778025654968,0.12601707443657362,0.29745485469312327
3.8,0.7261782233212377,0.6791819423055323,-0.6739072690467764,-1.909463539740836,0.1684768172616941,0.1256226012987392,0.2940994185604333
3.9,0.7325699495281873,0.696972149425009,-0.662484142269552,-1.9534391714118766,0.165621035567388,0.12522045970588952,0.2908414952732775
4.0,0.738739107722412,0.7149488653243052,-0.6514586170507589,-1.9969867748128574,0.16286465426268973,0.12481167342580358,0.2876763276884933
4.1,0.7446961340804602,0.7331136179390884,-0.640809306076213,-2.04011343450566,0.16020232651905325,0.12439716064058905,0.2845994871596423
4.2,0.7504508378963546,0.751467819367118,-0.6305163930795922,-2.082826132692925,0.15762909826989804,0.12397774599362647,0.2816068442635245
4.3,0.756012448493897,0.770012777406704,-0.6205614863294746,-2.1251317433314174,0.15514037158236865,0.12355417112391963,0.2786945427062883
4.4,0.7613896577496513,0.7887497053574575,-0.6109274888178118,-2.1670370268708012,0.15273187220445295,0.12312710379947733,0.2758589760039303
4.5,0.7665906589240306,0.8076797310009005,-0.6015984825673967,-2.2085486270840597,0.15039962064184917,0.12269714594911443,0.2730967665909636
4.6,0.7716231820338525,0.8268039043787418,-0.592559625523822,-2.2496730685016613,0.1481399063809555,0.12226484067943812,0.27040474706039364
4.7,0.7764945261738514,0.8461232046481242,-0.5837970593656407,-2.290416754638513,0.1459492648414102,0.12183067843821878,0.26777994327962895
4.8,0.7812115891748446,0.8656385464389569,-0.5752978267488706,-2.3307859675146503,0.14382445668721766,0.12139510247472138,0.26521955916193907
4.9,0.785780894742655,0.8853507853228948,-0.5670497970622278,-2.3707868672876646,0.14176244926555695,0.12095851363712574,0.2627209629026827
5.0,0.7902086173788452,0.9052607226723774,-0.5590415995901169,-2.4104254923431827,0.13976039989752922,0.12052127461715914,0.26028167451468837
5.1,0.7945006053611576,0.9253691102799861,-0.5512625631055673,-2.449707760340905,0.13781564077639183,0.12008371374220124,0.2578993545185931
5.2,0.7986624018533004,0.9456766542827298,-0.5437026613626079,-2.4886394690897413,0.13592566534065198,0.11964612832162218,0.25557179366227417
5.3,0.8026992643742383,0.966184018681101,-0.5363524637279661,-2.527226297697048,0.13408811593199152,0.11920878762721926,0.25329690355921075
5.4,0.8066161828261433,0.9868918287603707,-0.5292030902965312,-2.5654738084197724,0.1323007725741328,0.11877193557498945,0.25107270814912225
5.5,0.810417896115962,1.0078006739692604,-0.5222461711759017,-2.6033874482418278,0.13056154279397542,0.11833579310190126,0.24889733589587668
5.6,0.8141089075391974,1.028911110498301,-0.5154738094188615,-2.6409725505636477,0.12886845235471536,0.11790056029302,0.24676901264773538
5.7,0.8176934990831806,1.0502236638819755,-0.5088785471316914,-2.6782343374863453,0.12721963678292286,0.11746641831080462,0.24468605509372748
5.8,0.8211757446521906,1.071738831131194,-0.5024533345957528,-2.715177921719501,0.1256133336489382,0.11703353110859918,0.24264686475753738
5.9,0.8245595223499423,1.0934570826581003,-0.49619150201848333,-2.7518083085457237,0.12404787550462083,0.11660204697227641,0.24064992247689726
6.0,0.827848525938574,1.1153788642867513,-0.4900867335767913,-2.788130398273233,0.12252168339419782,0.11617209992805137,0.2386937833222492
6.1,0.8310462754630781,1.1375045988599615,-0.484133043672365,-2.8241489882878024,0.12103326091809125,0.11574381099540175,0.236777071913493
6.2,0.8341561271476015,1.1598346876931975,-0.4783247551157246,-2.859868775114504,0.11958118877893115,0.11531728931913324,0.23489847809806438
6.3,0.8371812826564997,1.1823695121507993,-0.4726564789908202,-2.8952943568865224,0.11816411974770505,0.11489263320978264,0.23305675295748768
6.4,0.8401247976998935,1.205109434848093,-0.467123096173051,-2.930430235384528,0.11678077404326274,0.11446993106970813,0.23125070511297086
6.5,0.842989590091251,1.228054800901715,-0.4617197402441603,-2.9652808183076877,0.11542993506104007,0.11404926224260338,0.22947919730364347
6.6,0.845778447256754,1.2512059389074,-0.4564417817560286,-2.999850421252183,0.11411044543900715,0.1136306977747039,0.22774114321371106
6.7,0.8484940332970305,1.274563162137627,-0.45128481361200606,-3.034143270127766,0.11282120340300152,0.11321430112417037,0.2260355045271719
6.8,0.8511388955626615,1.2981267693666485,-0.4462446376022969,-3.06816350309544,0.11156115940057422,0.11280012879027354,0.22436128819084777
6.9,0.8537154708352802,1.3218970457996098,-0.4413172518885832,-3.1019151727351546,0.1103293129721458,0.11238823089620124,0.22271754386834702
7.0,0.8562260911028914,1.3458742637520191,-0.4364988394323467,-3.135402247912569,0.10912470985808667,0.11197865171116318,0.22110336156924987
7.1,0.8586729890103955,1.3700586835714874,-0.43178575718879786,-3.1686286160352397,0.10794643929719946,0.11157143014208591,0.21951786943928536
7.2,0.8610583029477094,1.3944505542259573,-0.4271745261180093,-3.2015980848701204,0.10679363152950233,0.1111666001691014,0.21796023169860373
7.3,0.8633840818460681,1.4190501139966742,-0.42266182186061224,-3.2343143845372984,0.10566545546515306,0.11076419125127734,0.2164296467164304
7.4,0.8656522896712675,1.4438575909547204,-0.41824446608460425,-3.2667811692330355,0.10456111652115106,0.11036422869030525,0.21492534521145631
7.5,0.8678648096790099,1.46887320370356,-0.41391941836396745,-3.2990020193183875,0.10347985459099186,0.10996673397727959,0.21344658856827145
7.6,0.8700234483923739,1.4940971617741603,-0.4096837686554898,-3.3309804429530514,0.10242094216387244,0.10957172509713986,0.2119926672610123
7.7,0.8721299393656666,1.5195296661801456,-0.40553473023930986,-3.362719877943087,0.10138368255982746,0.10917921681633398,0.21056289937616146
7.8,0.8741859467143699,1.5451709097299715,-0.4014696331546191,-3.3942236932806815,0.10036740828865477,0.10878922093848338,0.20915662922713815
7.9,0.8761930684719355,1.5710210776556814,-0.39748591800398636,-3.4254951910731637,0.09937147950099659,0.10840174655294821,0.2077732260539448
8.0,0.8781528397289131,1.5970803478620341,-0.3935811302080308,-3.4565376079903807,0.0983952825520077,0.1080168002496994,0.2064120828017071
8.1,0.8800667356126095,1.6233488913535274,-0.38975291459061384,-3.4873541169234805,0.09743822864765346,0.10763438632479878,0.20507261497245224
8.2,0.881936174098098,1.6498268725949312,-0.3859990103081642,-3.5179478285472148,0.09649975257704105,0.1072545069679029,0.20375425954494394
8.3,0.8837625186556599,1.6765144497151725,-0.38231724610976975,-3.5483217926881285,0.09557931152744244,0.10687716243036531,0.20245647395780775
8.4,0.8855470807757695,1.7034117750059163,-0.3787055358424756,-3.5784790000159497,0.0946763839606189,0.10650235119095088,0.20117873515156978
8.5,0.8872911223358879,1.730518995081039,-0.3751618742711,-3.608422383325265,0.093790468567775,0.10613007009780191,0.1999205386655769
8.6,0.8889958578535847,1.7578362512114003,-0.3716843331210725,-3.638154819000103,0.09292108328026813,0.10576031450581695,0.19868139778608507
8.7,0.8906624566082855,1.7853636794527934,-0.36827105737848453,-3.667679128232003,0.09206776434462113,0.10539307839747136,0.1974608427420925
8.8,0.8922920446703491,1.8131014110690047,-0.36492026176724457,-3.6969980785388827,0.09123006544181114,0.10502835450394553,0.19625841994575666
