# Rényi α=2.0 (n=1.0) RS entropy density for the noiseless sign channel (q₀=0 ansatz)
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
5.0,0.8833050566260894,4.019185089439873,-0.16878915231589992,-0.757581914280508,0.16878915231589992,0.1515163828561016,0.32030553517200155
5.1,0.8865950015859139,4.1439490032410795,-0.16613036870625836,-0.771008096566927,0.16613036870625836,0.15117805815037785,0.3173084268566362
5.2,0.8897526708081622,4.270672370316384,-0.16355093863245734,-0.7842915157319242,0.16355093863245734,0.1508252914869085,0.3143762301193659
5.3,0.8927848296217411,4.399358112661199,-0.1610474594932334,-0.7974341631033408,0.1610474594932334,0.1504592760572341,0.3115067355504675
5.4,0.8956978298011373,4.530008993622339,-0.15861671658908186,-0.8104380456260879,0.15861671658908186,0.15008111956038664,0.3086978361494685
5.5,0.8984976384407091,4.66262762056686,-0.15625567064424428,-0.8233051786979938,0.15625567064424428,0.14969185067236251,0.3059475213166068
5.6,0.9011898648703747,4.797216460427306,-0.15396144605941825,-0.8360375811871054,0.15396144605941825,0.1492924252119831,0.30325387127140135
5.7,0.9037797853225309,4.93377784776486,-0.15173132020544217,-0.8486372704458717,0.15173132020544217,0.14888373165717048,0.3006150518626126
5.8,0.9062723656840107,5.072313991318697,-0.14956271355051673,-0.8611062578834189,0.14956271355051673,0.14846659618679636,0.2980293097373131
5.9,0.9086722826772884,5.212826989865073,-0.14745318038706298,-0.8734465459714544,0.14745318038706298,0.14804178745278887,0.29549496783985185
6.0,0.9109839430953572,5.355318828196103,-0.14540040054771208,-0.8856601239991194,0.14540040054771208,0.1476100206665199,0.293010421214232
6.1,0.9132115019081113,5.499791391198259,-0.14340217145610737,-0.8977489659415598,0.14340217145610737,0.14717196162976393,0.2905741330858713
6.2,0.9153588788594726,5.646246468464795,-0.14145640089510336,-0.9097150278959204,0.14145640089510336,0.1467282303057936,0.288184631200897
6.3,0.9174297738610959,5.794685760099826,-0.1395611002748934,-0.9215602460076818,0.1395611002748934,0.14627940412820348,0.2858405044030969
6.4,0.919427681217855,5.945110879389431,-0.1377143784162952,-0.9332865344903423,0.1377143784162952,0.14582602101411596,0.28354039943041115
6.5,0.9213559029892335,6.097523368617669,-0.1359144356126862,-0.9448957849613897,0.1359144356126862,0.14536858230175226,0.28128301791443844
6.6,0.9232175610418152,6.251924687964711,-0.13415955842396848,-0.9563898639496398,0.13415955842396848,0.14490755514388481,0.2790671135678533
6.7,0.9250156085694374,6.408316230171865,-0.13244811452286284,-0.9677706126545675,0.13244811452286284,0.14444337502306978,0.2768914895459326
6.8,0.9267528406288703,6.566699322036861,-0.13077854804547878,-0.9790398458836408,0.13077854804547878,0.14397644792406483,0.2747549959695436
6.9,0.9284319039634137,6.727075228217279,-0.12914937522693906,-0.9901993513603953,0.12914937522693906,0.14350715237107178,0.27265652759801084
7.0,0.9300553061377986,6.889445154794681,-0.12755918032956404,-1.001250889181611,0.12755918032956404,0.14303584131165872,0.27059502164122273
7.1,0.931625424000804,7.053810248659994,-0.1260066118778736,-1.0121961911457258,0.1260066118778736,0.14256284382334167,0.26856945570121527
7.2,0.9331445117402768,7.220171615635462,-0.12449037896586815,-1.023036961452345,0.12449037896586815,0.14208846686838122,0.2665788458342494
7.3,0.9346147080440257,7.388530301373649,-0.12300924814391823,-1.0337748750427653,0.12300924814391823,0.14161299658120075,0.26462224472511897
7.4,0.9360380431086177,7.558887308344808,-0.12156204017505555,-1.0444115784535049,0.12156204017505555,0.14113669979101418,0.26269873996606974
7.5,0.9374164450129101,7.731243594862837,-0.12014762715906702,-1.0549486895568325,0.12014762715906702,0.14065982527424434,0.2608074524333114
7.6,0.9387517456976635,7.905600077478445,-0.11876492980613255,-1.0653877976086388,0.11876492980613255,0.1401826049485051,0.25894753475463766
7.7,0.9400456865478215,8.08195763312284,-0.11741291488142426,-1.0757304633517106,0.11741291488142426,0.13970525498074163,0.2571181698621659
7.8,0.94129992360875,8.26031710128536,-0.11609059280632285,-1.0859782191830742,0.11609059280632285,0.13922797681834284,0.2553185696246657
7.9,0.9425160324602235,8.440679285826814,-0.11479701540822257,-1.0961325693543347,0.11479701540822257,0.13875095814611832,0.2535479735543409
8.0,0.9436955127764594,8.623044956931535,-0.113531273804865,-1.1061949902277146,0.113531273804865,0.13827437377846433,0.25180564758332935
8.1,0.9448397925554508,8.80741484679366,-0.11229249645652793,-1.1161669302368313,0.11229249645652793,0.13779838644899153,0.25009088290551945
