# Rényi α=0.3 (n=-0.7) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
0.05,0.0316535146706461,0.03342891122367382,0.4830346948182048,5.4548611219428986e-5,0.6900495640260069,0.0015585317491265426,0.6916080957751335
0.1,0.06293959399344368,0.070262674524288,0.4807831690918645,0.00022376601580191904,0.6868330987026636,0.0031966573685988436,0.6900297560712625
0.15,0.09383922954012877,0.11083757085599194,0.47844540543602526,0.0005163521520747047,0.683493436337179,0.004917639543568616,0.6884110758807476
0.2,0.12433309803434528,0.1555223538675557,0.47601835647846535,0.0009414640808829977,0.6800262235406649,0.006724743434878556,0.6867509669755435
0.25,0.1544016339302781,0.20472100798343562,0.47349899028430564,0.0015087124099700533,0.6764271289775795,0.008621213771257448,0.685048342748837
0.3,0.18402510616548987,0.2588756334921196,0.47088431252959473,0.00222815209500786,0.6726918750422782,0.010610248071465999,0.6833021231137443
0.35,0.213183699504854,0.31846943588333143,0.4681713920832347,0.0031102665884973624,0.6688162744046211,0.012694965667336175,0.6815112400719573
0.4,0.24185760040861615,0.3840297867827466,0.4653573902889593,0.004165944204668676,0.6647962718413705,0.014878372159530986,0.6796746440009015
0.45,0.27002708846150214,0.45613131550963215,0.46243959410128505,0.005406445525259193,0.6606279915732644,0.017163319127806963,0.6777913107010713
0.5,0.29767263341256395,0.535398976794361,0.4594154532512631,0.006843360606804461,0.6563077903589474,0.019552458876584175,0.6758602492355316
0.55,0.32477499892557826,0.6225110298553322,0.4562826214184656,0.008488554793339265,0.6518323163120937,0.022048194268413673,0.6738805105805074
0.6,0.35131535310006967,0.7182018481988819,0.45303900135516156,0.01035410196435435,0.6471985733645166,0.024652623724653218,0.6718511970891698
0.65,0.37727538655953363,0.8232644679023848,0.4496827936577231,0.01245220422362045,0.6424039909396045,0.027367481810154838,0.6697714727497593
0.7,0.4026374379696145,0.9385527663829987,0.44621254876838107,0.014795097217070896,0.6374464982405444,0.030194075953205914,0.6676405741937503
0.75,0.4273846270930671,1.064983152840905,0.44262722150750183,0.01739494061883015,0.6323246021535741,0.03313322022634315,0.6654578223799172
0.8,0.45150099479331446,1.203535640319437,0.43892622722597147,0.020263693733006766,0.6270374674656736,0.036185167380369226,0.6632226348460428
0.85,0.4749716491311884,1.355254163562734,0.4351094983769685,0.023412976717032158,0.6215849976813836,0.039349540700894386,0.660934538382278
0.9,0.49778291594678314,1.5212460041582048,0.4311775400694644,0.026853918559596096,0.6159679143849491,0.042625267554914435,0.6585931819398636
0.95,0.5199224921048167,1.7026801918868841,0.4271314828489636,0.03059699374263558,0.6101878326413765,0.04601051690621892,0.6561983495475955
1.0,0.5413795985694461,1.9007847622238128,0.4229731307869334,0.03465185029078183,0.6042473296956191,0.04950264327254547,0.6537499729681646
1.1,0.5822117982085047,2.3521870261488216,0.41433036461815403,0.04373030487701446,0.5919005208830772,0.05679260373638241,0.6486931246194596
1.2,0.6202292424444407,2.8862731742842156,0.40527846998853895,0.05414323907858354,0.57896924284077,0.06445623699831374,0.6434254798390837
1.3,0.6554145017611583,3.5144175489491354,0.3958589713404092,0.06592047111287364,0.5655128162005846,0.072440078146015,0.6379528943465995
1.4,0.6877855533037108,4.248242718109397,0.3861251889005208,0.07906344602518128,0.5516074127150297,0.08067698573998092,0.6322843984550106
1.5,0.7173965250102503,5.099261785689421,0.37614069400227507,0.09354276590900723,0.5373438485746787,0.0890883484847688,0.6264321970594474
1.6,0.7443362945469206,6.078503995770616,0.36597677715529414,0.1092980214463149,0.5228239673647059,0.09758751914849545,0.6204114865132013
1.7,0.7687249161542047,7.196165537264675,0.35570917030447463,0.12624011728088186,0.508155957577821,0.10608413216880828,0.6142400897466292
1.8,0.7907081883374509,8.461325147650275,0.3454144101937454,0.14425586069848223,0.49344915741963635,0.11448877833212875,0.6079379357517651
1.9,0.810450961669405,9.881752961021178,0.33516629003048337,0.16321420156459449,0.4788089857578334,0.1227174447854094,0.6015264305432428
2.0,0.8281299394261297,11.463824335427484,0.3250328048346108,0.18297328078781044,0.4643325783351583,0.13069520056272174,0.59502777889788
2.1,0.8439267132269977,13.212533129090565,0.3150738715923827,0.20338741607323457,0.45010553084626104,0.13835878644437727,0.5884643172906383
2.2,0.8580216266587473,15.13158561485042,0.3053399432301368,0.22431330557429224,0.43619991890019544,0.1456579906326573,0.5818579095328528
2.3,0.8705888345414505,17.22354931835782,0.2958714837592728,0.24561498772720936,0.4226735482275326,0.1525558929982667,0.5752294412257993
2.4,0.8817926935275682,19.490030494305213,0.28669916376841265,0.26716737217555303,0.40957023395487524,0.15902819772354349,0.5685984316784187
2.5,0.8917854315146243,21.93185789524782,0.27784458215089974,0.28885838537520897,0.3969208316441425,0.1650619345001194,0.5619827661442619
2.6,0.9007059218834081,24.549256640769727,0.2693213143998993,0.3105899241773015,0.38474473485699906,0.17065380449302284,0.5553985393500219
2.7,0.9086793321877182,27.342002348018113,0.2611361140739249,0.332277880647068,0.37305159153417844,0.17580840245876614,0.5488599939929446
2.8,0.915817410633191,30.309551038159647,0.25329013512011683,0.3538515097099858,0.3618430501715955,0.18053648454591115,0.5423795347175067
2.9,0.9222191984458064,33.45114420472198,0.2457800857461797,0.375252381298931,0.35111440820882817,0.1848533898024291,0.5359677980112573
3.0,0.9279719954479815,36.76589083323499,0.2385992618880361,0.39643311105790724,0.3408560884114802,0.1887776719323368,0.529633760343817
3.1,0.933152448252331,40.252829395865575,0.2317384368874753,0.4173560129713956,0.33105490983925046,0.19232995989465235,0.5233848697339027
3.2,0.9378276687128914,43.910973262757324,0.22518660365283616,0.43799177180359083,0.3216951480754803,0.19553204098374594,0.5172271890592262
3.3,0.9420563216493665,47.7393428633135,0.21893157774704441,0.45831819633905047,0.31275939678149206,0.19840614560132058,0.5111655423828126
3.4,0.9458896448906589,51.73698757945935,0.21296047629643164,0.4783190869399393,0.3042292518520452,0.20097440627728544,0.5052036581293307
3.5,0.9493723819991658,55.9029998779524,0.20726009020940714,0.4979832315808167,0.29608584315629594,0.20325846186972113,0.49934430502601707
3.6,0.9525436199020306,60.236523713139974,0.20181716732186317,0.5173035318411251,0.2883102390312331,0.20527917930203377,0.49358941833326686
3.7,0.9554375313395017,64.73675879670778,0.19661862282987286,0.5362762525974303,0.2808837468998184,0.20705646818433604,0.4879402150841544
3.8,0.9580840266917431,69.40296195837956,0.19165169144813293,0.5549003849162755,0.2737881306401899,0.2086091672617577,0.48239729790194763
3.9,0.9605093222921268,74.23444651933994,0.18690403359488364,0.573177109772259,0.2670057622784052,0.20995498526456374,0.47696074754296897
4.0,0.9627364334755697,79.23058035762631,0.18236380582303235,0.5911093498242462,0.2605197226043319,0.21111048208008795,0.47163020468441985
4.1,0.964785600859833,84.39078316232425,0.17801970382059765,0.6087013970081355,0.2543138626008538,0.21209107909691136,0.46640494169776514
4.2,0.9666746580638435,89.714523226483,0.17386098466430255,0.6259586046793303,0.24837283523471795,0.2129110900269831,0.46128392526170103
4.3,0.9684193484813062,95.20131403032738,0.16987747361706246,0.6428871342778258,0.2426821051672321,0.21358376554080594,0.45626587070803803
4.4,0.9700335979948844,100.85071078237965,0.1660595596227776,0.6594937477309134,0.23722794231825373,0.21412134666588098,0.45134928898413473
4.5,0.9715297497448658,106.66230703037844,0.1623981827229646,0.6757856380327428,0.23199740388994947,0.21453512318499773,0.44653252707494717
4.6,0.9729187663119205,112.63573141689416,0.15888481587467956,0.6917702915716915,0.22697830839239938,0.21483549427692283,0.44181380266932224
4.7,0.9742104039664041,118.77064461986353,0.15551144306441314,0.7074553767588233,0.22215920437773307,0.21503202940997668,0.43719123378770974
4.8,0.9754133629985382,125.06673650262843,0.15227053514643699,0.7228486543979885,0.21752933592348142,0.21513352809463945,0.4326628640181209
4.9,0.9765354175746337,131.52372348038307,0.14915502447511175,0.7379579059784264,0.2130786063930168,0.2151480775447307,0.4282266839377475
5.0,0.977583528067546,138.14134610316233,0.14615827911865514,0.7527908767173823,0.20879754159807878,0.2150831076335378,0.4238806492316166
5.1,0.9785639383776847,144.91936684768376,0.1432740772267911,0.7673552307147441,0.20467725318113017,0.2149454427772393,0.41962269595836943
5.2,0.9794822603900117,151.85756810912682,0.1404965819578102,0.781658516040077,0.20070940279687172,0.21474135056046073,0.41545075335733245
5.3,0.9803435473937889,158.95575037650707,0.13782031724674657,0.7957081379383798,0.19688616749535226,0.21447658704538541,0.4113627545407377
5.4,0.981152358021937,166.2137305824192,0.13524014459743913,0.8095113386727378,0.1932002065677702,0.2141564388023116,0.4073566453700818
5.5,0.9819128120349826,173.6313406084176,0.1327512410135126,0.8230751827631707,0.18964463001930373,0.21378576175666775,0.4034303917759715
5.6,0.9826286390800026,181.20842593714318,0.13034907812631089,0.8364065466165509,0.1862129687518727,0.2133690169940181,0.3995819857458908
5.7,0.9833032213876702,188.94484443240611,0.12802940254259604,0.8495121117008699,0.18289914648942293,0.21291030368442856,0.3958094501738515
5.8,0.9839396312309437,196.8404652412218,0.12578821740244964,0.8623983605871215,0.1796974534320709,0.2124133893071728,0.3921108427392437
5.9,0.9845406638483298,204.89516780073865,0.12362176512180728,0.875071575282439,0.17660252160258183,0.21188173735652274,0.38848425895910454
6.0,0.9851088664342897,213.10884094339082,0.1215265112772693,0.8875378373958095,0.17360930182467044,0.21131853271328802,0.3849278345379584
6.1,0.9856465637128067,221.4813820881749,0.11949912958385649,0.899803029749507,0.17071304226265213,0.21072670485936934,0.38143974712202144
6.2,0.9861558805374697,230.0126965104584,0.11753648790968786,0.9118728391250478,0.16790926844241125,0.2101089491071539,0.3780182175495651
6.3,0.9866387618992052,238.7026966830985,0.11563563526917434,0.9237527598865874,0.16519376467024907,0.20946774600602894,0.374661510676278
6.4,0.9870969906698578,247.5513016798837,0.11379378973568599,0.935448098269548,0.1625625567652657,0.20880537907802413,0.37136793584328986
6.5,0.9875322033649423,256.5584366367808,0.11200832721443743,0.9469639771650045,0.1600118960206249,0.20812395102527573,0.36813584704590063
6.6,0.9879459041701995,265.72403226289543,0.11027677101864242,0.9583053412566784,0.1575382443123463,0.20742539854040662,0.36496364285275296
6.7,0.9883394774440333,275.0480243995655,0.10859678219277552,0.9694769624020342,0.1551382602753936,0.20671150584265124,0.36184976611804487
6.8,0.9887141988793369,284.53035361865665,0.10696615053101644,0.9804834451596947,0.15280878647288063,0.20598391705035604,0.35879270352323667
6.9,0.9890712454844979,294.1709648603444,0.10538278623998953,0.9913292323946443,0.15054683748569933,0.20524414749371517,0.3557909849794145
7.0,0.9894117045222395,303.9698071017454,0.10384471219951501,1.00201861089622,0.14834958885645003,0.20449359406045306,0.3528431829169031
7.1,0.9897365815275285,313.9268330585743,0.10235005677628013,1.012555716968027,0.14621436682325734,0.20373354466157487,0.3499479114848322
7.2,0.9900468075100011,324.04199891159897,0.1008970471500554,1.0229445419466365,0.14413863878579344,0.20296518689417392,0.34710382567996734
7.3,0.9903432454334445,334.31526405933545,0.09948400311337326,1.033188937624891,0.14212000444767608,0.20218961597355992,0.34430962042123603
7.4,0.990626696053159,344.746590892046,0.09810933130943404,1.0432926215546758,0.14015618758490578,0.2014078419989722,0.341564029583878
7.5,0.9908979031822478,355.3359445867793,0.09677151987490411,1.0532591822145756,0.13824502839272015,0.20062079661230012,0.33886582500502027
7.6,0.9911575584491481,366.08329291916107,0.095469133457333,1.063092084027982,0.13638447636761858,0.19982933910300416,0.33621381547062273
7.7,0.9914063056013596,376.9886060923897,0.09420080857862752,1.072794672225391,0.1345725836837536,0.19903426200842134,0.3336068456921749
7.8,0.9916447444037313,388.051856581052,0.09296524931860589,1.0823701775445569,0.13280749902657984,0.19823629625358186,0.3310437952801617
7.9,0.9918734341740438,399.2730189892219,0.09176122329443197,1.0918217207663887,0.13108746184918854,0.19743611587095636,0.3285235777201449
8.0,0.9920928969935967,410.6520699191916,0.09058755791400466,1.1011523170833892,0.12941079702000666,0.19663434233631952,0.3260451393563262
8.1,0.9923036206263086,422.1889878532289,0.08944313688245968,1.1103648803039814,0.12777590983208525,0.1958315485544941,0.32360745838657934
8.2,0.9925060611758973,433.8837530426837,0.08832689694334836,1.1194622268911303,0.12618128134764053,0.1950282625245872,0.3212095438722277
8.3,0.9927006455075844,445.73634741081946,0.08723782483646217,1.1284470798431911,0.12462546405208882,0.1942249707131138,0.3188504347652026
8.4,0.9928877734575737,457.74675445906473,0.08617495445714789,1.1373220724135154,0.12310707779592556,0.19342212115876112,0.3165291989546867
8.5,0.9930678198512921,469.9149591850022,0.08513736420156812,1.1460897516792876,0.12162480600224017,0.1926201263326534,0.3142449323348936
8.6,0.9932411363488656,482.24094800403714,0.08412417448491005,1.1547525819591238,0.12017739212130009,0.19181936577394085,0.31199675789524095
8.7,0.9934080531345091,494.72470868051255,0.083134545419524,1.1633129480882953,0.11876363631360573,0.19102018852024558,0.3097838248338513
8.8,0.9935688804645922,507.3662302632988,0.08216767464181933,1.1717731585533127,0.1173823923454562,0.19022291534956373,0.3076053076950199
8.9,0.9937239100876762,520.1655030256181,0.08122279527716425,1.1801354484918485,0.11603256468166322,0.1894278408494139,0.3054604055310771
9.0,0.9938734165484362,533.1225184119398,0.08029917403284857,1.1884019825640961,0.11471310576121226,0.18863523532763432,0.30334834108884656
9.1,0.994017658386129,546.2372689884785,0.07939610941013225,1.196574857700023,0.11342301344304609,0.18784534657771165,0.30126836002075774
9.2,0.9941568792371724,559.5097483972718,0.07851293002715817,1.2046561057262322,0.11216132861022597,0.18705840151028452,0.2992197301205105
9.3,0.9942913088505105,572.9399513157216,0.0776489930446966,1.2126476958802463,0.11092713292099514,0.18627460766209622,0.29720174058309135
9.4,0.9944211640234715,586.5278734170267,0.07680368268795672,1.2205515372137508,0.10971954669708103,0.18549415459175544,0.2952137012888365
9.5,0.9945466494651627,600.2735113361152,0.07597640885760301,1.2283694808920067,0.10853772693943288,0.18471721517173034,0.2932549421111632
9.6,0.9946679585937191,614.1768626388154,0.07516660582387936,1.2361033223941025,0.10738086546268481,0.1839439467848367,0.2913248122475215
9.7,0.9947852742730714,628.2379257919054,0.07437373099848152,1.243754803615939,0.10624818714068789,0.18317449243239162,0.2894226795730795
9.8,0.9948987694944377,642.456700136559,0.07359726377868693,1.2513256148828018,0.10513894825526705,0.18240898176134135,0.2875479300166084
9.9,0.9950086080072009,656.8331858648964,0.07283670445899237,1.2588173968749576,0.10405243494141768,0.1816475320165884,0.2856999669580061
10.0,0.9951149449033967,671.367383997842,0.07209157320585462,1.2662317424695875,0.10298796172264946,0.18089024892422678,0.28387821064687624
