# Rényi α=10.0 (n=9.0) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
0.8,0.27821069449705915,0.11000492751004054,-2.750956993294595,-0.8401612330199401,0.3056618881438439,0.11668906014165834,0.42235094828550224
0.85,0.2893809039999493,0.11297871327509362,-2.6830045222025096,-0.8962026884288792,0.2981116135780566,0.11715067822599728,0.4152622918040539
0.9,0.3001803112148941,0.1158787722769414,-2.61943262689704,-0.9518108813933625,0.29104806965522667,0.11750751622140278,0.40855558587662943
0.95,0.3106327332112923,0.11871491839146342,-2.5597722994077614,-1.0069812683222419,0.28441914437864013,0.11777558693827392,0.4021947313169141
1.0,0.3207595066925476,0.1214953904170366,-2.503623526311443,-1.0617124469243118,0.2781803918123826,0.11796804965825686,0.39614844147063943
1.1,0.34011113738624676,0.12691619417485844,-2.400532175392576,-1.169862663072458,0.2667257972658418,0.11816794576489474,0.38489374303073653
1.2,0.3583683838660102,0.1321857972046775,-2.307919868277173,-1.2762872988826344,0.2564355409196859,0.11817474989654023,0.3746102908162261
1.3,0.37564200076117427,0.13733752570647562,-2.2240737577783705,-1.3810279449088751,0.24711930641981894,0.11803657648793804,0.36515588290775697
1.4,0.39202540177543665,0.14239686546915115,-2.147656310628811,-1.4841343825504922,0.2386284789587568,0.11778844305956288,0.35641692201831965
1.5,0.4075983281082386,0.14738370097843517,-2.077604644778437,-1.58566009591788,0.23084496053093742,0.11745630340132444,0.34830126393226185
1.6,0.42242955919543435,0.15231381711594957,-2.0130612357875073,-1.6856596091282752,0.22367347064305637,0.11705969507835244,0.3407331657214088
1.7,0.43657895767242116,0.15719993481796726,-1.9533250051309925,-1.7841869106613328,0.2170361116812214,0.11661352357263614,0.33364963525385755
1.8,0.45009904016176966,0.162052442683162,-1.8978160314543144,-1.8812945374991603,0.21086844793936826,0.11612929243821977,0.32699774037758805
1.9,0.4630362031349942,0.16687992488506317,-1.8460495952741154,-1.9770330651958736,0.20511662169712394,0.1156159687249049,0.32073259042202884
2.0,0.47543169313785605,0.17168954932676528,-1.7976167594558048,-2.071450849632256,0.19973519549508942,0.11508060275734756,0.314815798252437
2.1,0.4873223843905097,0.17648735786192754,-1.7521696161157945,-2.164593925076794,0.19468551290175495,0.11452877910459225,0.3092142920063472
2.2,0.4987414090693609,0.18127848658095802,-1.709409923706844,-2.2565059986780014,0.18993443596742712,0.11396494942818189,0.303899385395609
2.3,0.5097186734098054,0.18606733530252997,-1.6690802459460365,-2.3472285034365816,0.18545336066067072,0.11339268132543873,0.2988460419861094
2.4,0.5202812842335565,0.19085769959937615,-1.6309569634018768,-2.4368006853724102,0.18121744037798632,0.112814846545019,0.2940322869230053
2.5,0.5304539044280359,0.19565287480186366,-1.594844704982622,-2.5252597093369156,0.17720496722029133,0.11223376485941847,0.2894387320797098
2.6,0.5402590515047043,0.20045573877389986,-1.5605718688011803,-2.6126407735221133,0.17339687431124226,0.11165131510778262,0.2850481894190249
2.7,0.5497173501284833,0.20526881841740557,-1.5279869879364285,-2.6989772263122496,0.1697763319929365,0.11106902165894031,0.2808453536518768
2.8,0.5588477471165451,0.21009434357296447,-1.496955758014059,-2.784300681570033,0.16632841755711766,0.11048812228452512,0.2768165398416428
2.9,0.5676676955839455,0.2149342910547707,-1.4673585880327866,-2.8686411298872425,0.16303984311475406,0.10990962183476026,0.27294946494951433
3.0,0.5761933135552474,0.21979042089880907,-1.4390885683736698,-2.952027044504179,0.15989872981929665,0.10933433498163626,0.2692330648009329
3.1,0.5844395212874107,0.22466430640554913,-1.4120497741238398,-3.0344854811149737,0.1568944193470933,0.10876292047007073,0.26565733981716405
3.2,0.5924201607429036,0.22955735920350429,-1.3861558398744127,-3.1160421713365447,0.15401731554160142,0.10819590872696336,0.26221322426856475
3.3,0.6001480999989682,0.23447085028270093,-1.3613287558603993,-3.1967216097871805,0.15125875065115546,0.1076337242352586,0.2588924748864141
3.4,0.6076353248855575,0.23940592774996233,-1.3374978457025761,-3.276547135023033,0.14861087174473067,0.10707670375892266,0.25568757550365334
3.5,0.6148930197267233,0.24436363189255925,-1.3145988940940319,-3.3555410045303273,0.14606654378822576,0.10652511125493103,0.2525916550431568
3.6,0.6219316387512634,0.24934490802480055,-1.2925733989654555,-3.4337244641644666,0.14361926655171728,0.10597915012853293,0.2495984166802502
3.7,0.6287609694718426,0.2543506175198471,-1.2713679275611003,-3.511117812386738,0.14126310306234446,0.10543897334494708,0.24670207640729153
3.8,0.6353901891209461,0.2593815471821913,-1.2509335596974303,-3.5877404596536886,0.13899261774415891,0.10490469180273945,0.24389730954689837
3.9,0.6418279150618267,0.26443841758299313,-1.2312254045157665,-3.663610983328317,0.13680282272397404,0.10437638129140503,0.24117920401537907
4.0,0.6480822499513396,0.2695218900620303,-1.2122021794705298,-3.738747178469363,0.13468913105228109,0.10385408829081563,0.23854321934309672
4.1,0.6541608223130579,0.27463257293763016,-1.193825842251653,-3.8131661048135355,0.1326473158057392,0.10333783481879501,0.23598515062453423
4.2,0.6600708230854766,0.27977102691301226,-1.176061267905544,-3.886884130281306,0.13067347421172712,0.10282762249421443,0.23350109670594155
4.3,0.6658190386247986,0.28493776981608143,-1.1588759647122089,-3.9599169712575986,0.12876399607913433,0.10232343594980876,0.2310874320289431
4.4,0.671411880580292,0.2901332807705015,-1.1422398234016524,-4.032279729949274,0.12691553593351693,0.10182524570578975,0.22874078163930667
4.5,0.6768554129980779,0.2953580038758866,-1.126124895164691,-4.103986929034079,0.12512498835163233,0.10133301059343405,0.22645799894506638
4.6,0.6821553769649644,0.30061235146539583,-1.1105051946072941,-4.17505254384058,0.12338946606747712,0.10084667980291255,0.22423614587038967
4.7,0.6873172130447702,0.30589670702335753,-1.0953565244354402,-4.245490032026677,0.12170628049282668,0.10036619461055972,0.2220724751033864
4.8,0.6923460818596971,0.31121142762692944,-1.0806563187478313,-4.31531236255958,0.12007292430531459,0.09989148987406436,0.21996441417937895
4.9,0.6972468826678805,0.3165568465025339,-1.066383503600473,-4.38453203928667,0.1184870559556081,0.09942249522191995,0.21790955117752805
5.0,0.7020242707115505,0.32193327481901535,-1.052518371067872,-4.453161127431688,0.11694648567420801,0.09895913616514862,0.21590562183935663
5.1,0.7066826728967787,0.32734100365670615,-1.0390424668006646,-4.521211274929197,0.11544916297785163,0.09850133496577772,0.21395049794362936
5.2,0.7112263023296026,0.3327803056432112,-1.0259384884434708,-4.588693734055059,0.11399316538260787,0.09804901141143287,0.21204217679404075
5.3,0.7156591715760421,0.33825143642146827,-1.0131901943502946,-4.655619379789426,0.11257668826114384,0.0976020834337406,0.21017877169488444
5.4,0.7199851050939461,0.3437546360133424,-1.0007823204874968,-4.721998730032457,0.11119803560972187,0.09716046769614109,0.20835850330586297
5.5,0.7242077505238915,0.3492901300268698,-0.9887005057211239,-4.7878419616880326,0.10985561174679154,0.09672408003410167,0.2065796917808932
5.6,0.7283305892438834,0.354858130777297,-0.9769312237110688,-4.8531589274372635,0.10854791374567431,0.09629283586185047,0.2048407496075248
5.7,0.7323569460204449,0.3604588382095443,-0.9654617213617948,-4.917959169519767,0.10727352459575497,0.09586665047796816,0.20314017507372312
5.8,0.7362899981607725,0.3660924409097883,-0.9542799622118951,-4.982251935901736,0.1060311069124328,0.09544543938509074,0.20147654629752354
5.9,0.7401327838360195,0.3717591168903513,-0.9433745753020856,-5.046046192713812,0.10481939725578729,0.09502911850685145,0.19984851576263873
