# Rényi α=0.02 (n=-0.98) RS entropy density for the sign channel under q₀=0 ansatz
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
3.7,0.9967354544910947,13160.826032258236,0.3055692423250448,0.9232534510809363,0.3118053493112702,0.25462036709347385,0.566425716404744
3.8,0.9969913771843999,14440.103076391566,0.29635191794166,0.9578212586083614,0.302399916267,0.25720227137711105,0.5596021876441111
3.9,0.9972175512124164,15769.736889654949,0.2876669339686764,0.9912624800737964,0.29353768772313915,0.2593570068220294,0.5528946945451685
4.0,0.9974185147308573,17149.417248348134,0.2794703286920645,1.0236443086895415,0.28517380478782095,0.26113375221671975,0.5463075570045407
4.1,0.9975979589353328,18578.894682802034,0.2717226499338277,1.05502886905946,0.2772680101365589,0.26257562694361875,0.5398436370801776
4.2,0.9977589130321027,20057.971053922727,0.26438843350640695,1.0854735772679849,0.2697841158228642,0.2637204998221538,0.533504615645018
4.3,0.9979038833532081,21586.49188319203,0.25743574234322997,1.1150315039369718,0.2626895330032959,0.2646016857942506,0.5272912187975465
4.4,0.9980349592594187,23164.340321021227,0.2508357601114482,1.1437517307433884,0.2559548572565798,0.26524854609076726,0.521203403347347
4.5,0.998153894641973,24791.432460839795,0.24456243413094284,1.1716796907888016,0.2495535042152478,0.26568700471401396,0.5152405089292618
4.6,0.9982621712392301,26467.71311514591,0.23859216446438725,1.1988574774176801,0.24346139231059924,0.26593999055405504,0.5094013828646543
4.7,0.998361048388631,28193.153515797734,0.23290352762144162,1.2253241476498637,0.23765666083820575,0.2660278218953243,0.5036844827335301
4.8,0.9984516023118204,29967.74817630243,0.22747703972420766,1.2511159763497124,0.2321194282900078,0.2659685323872688,0.4980879606772766
4.9,0.9985347575275321,31791.513442473162,0.22229494500134392,1.2762667059603838,0.2268315765319836,0.265778156176673,0.4926097327086566
5.0,0.9986113120740923,33664.48592280501,0.21734103199502558,1.300807764900959,0.22177656326023018,0.26547097242876716,0.48724753568899737
