# Rényi α=0.8 (n=-0.19999999999999996) RS entropy density for the noiseless sign channel (q₀=0 ansatz)
# See §4.3 of notes/notes_hiddenmanifold.typ (eq:sign-renyi-main)
gamma,q1,q1hat,Phi_n,S_prior,s_out,s_prior,s
6.7,0.9679184020003444,37.41307857556714,0.02931698809665196,0.23636969629141547,0.14658494048325982,0.17639529573986235,0.32298023622312216
6.8,0.9688289127358733,38.55084606785017,0.02890716141059932,0.23913593724816032,0.14453580705299662,0.1758352479765885,0.32037105502958513
6.9,0.9697019348171851,39.70600608734651,0.02850825604003947,0.24186835357247638,0.14254128020019738,0.17526692287860612,0.31780820307880353
7.0,0.9705394588593581,40.878558630846356,0.028119856731125353,0.24456764684850985,0.1405992836556268,0.1746911763203642,0.31529045997599103
7.1,0.9713433476930291,42.06850363286606,0.027741568182050372,0.24723450258527668,0.1387078409102519,0.17410880463751882,0.3128166455477707
7.2,0.972115345906612,43.275841014053924,0.027373013902238515,0.2498695903911809,0.1368650695111926,0.17352054888276455,0.3103856183939572
7.3,0.9728570885554981,44.50057068450997,0.02701383515847969,0.2524735640894657,0.1350691757923985,0.1729270986914149,0.3079962744838134
7.4,0.9735701091475191,45.742692545092936,0.026663689987382583,0.2550470618732106,0.13331844993691294,0.17232909586027745,0.3056475457971904
7.5,0.9742558469731413,47.00220649064335,0.026322252268642127,0.25759070650106497,0.13161126134321066,0.17172713766737668,0.30333839901058735
7.6,0.9749156538371079,48.279112410454886,0.02598921085642696,0.26010510551758026,0.12994605428213482,0.17112177994577654,0.3010678342279114
7.7,0.9755508002478843,49.57341019060732,0.025664268763784255,0.262590851502292,0.1283213438189213,0.1705135399365533,0.2988348837554746
7.8,0.9761624811114729,50.88509971487966,0.02534714239744257,0.2650485223360401,0.1267357119872129,0.16990289893335908,0.296638610920572
7.9,0.976751821011395,52.21418095170765,0.025037560819630048,0.2674786816388341,0.12518780409815028,0.16929030483470517,0.2944781089328554
8.0,0.9773198788907308,53.560653614399556,0.024735265151824157,0.26988187844549855,0.12367632575912081,0.16867617402843663,0.29235249978755745
8.1,0.9778676527327832,54.92451767006245,0.02444000782230633,0.2722586484388696,0.12220003911153168,0.16806089409806768,0.29026093320959934
8.2,0.9783960835220272,56.30577300390198,0.024151552049256415,0.27460951364150477,0.1207577602462821,0.1674448253911615,0.2882025856374436
8.3,0.9789060590800642,57.70441950346515,0.023869671260513894,0.2769349828854083,0.1193483563025695,0.16682830294301706,0.28617665924558655
8.4,0.9793984175762154,59.120457059424815,0.023594148566410324,0.2792355521297675,0.11797074283205164,0.16621163817248066,0.2841823810045323
8.5,0.9798739507745389,60.55388556537558,0.023324776263877408,0.28151170477797566,0.11662388131938707,0.16559512045763278,0.28221900177701986
