experiment,is_experiment_A,is_experiment_B,is_experiment_C,repeat,training_objective,sample_k,D,gamma,N,alpha,M_train,alpha_code,kappa,K_visible,t_mask_val,num_steps,n_mmd_samples,fast_debug,final_run,macbook_30min_run,run_mode,train_time_sec,loss_eval_time_sec,sample_time_sec,mmd_time_sec,row_time_sec,train_loss_objective,test_loss_objective,loss_gap_objective,train_loss_exactK,test_loss_exactK,loss_gap_exactK,train_loss,test_loss,loss_gap,mmd_biased_mixture,mmd2_biased_mixture,mmd2_unbiased_mixture_raw,mmd_biased_multiscale,mmd2_biased_multiscale,mmd2_unbiased_multiscale_raw,baseline_mmd_biased_mixture,baseline_mmd2_biased_mixture,baseline_mmd2_unbiased_mixture_raw,baseline_mmd_biased_multiscale,baseline_mmd2_biased_multiscale,baseline_mmd2_unbiased_multiscale_raw,train_true_mmd_biased_mixture,train_true_mmd2_biased_mixture,train_true_mmd2_unbiased_mixture_raw,train_true_mmd_biased_multiscale,train_true_mmd2_biased_multiscale,train_true_mmd2_unbiased_multiscale_raw,model_train_mmd_biased_mixture,model_train_mmd2_biased_mixture,model_train_mmd2_unbiased_mixture_raw,model_train_mmd_biased_multiscale,model_train_mmd2_biased_multiscale,model_train_mmd2_unbiased_multiscale_raw,train_empirical_mmd_biased_multiscale,nearest_train_q1_excess_over_true,model_nearest_train_q1_mean,model_nearest_train_q1_std,model_nearest_train_q2_mean,model_nearest_train_q1_q2_gap_mean,true_nearest_train_q1_mean,true_nearest_train_q1_std,true_nearest_train_q2_mean,true_nearest_train_q1_q2_gap_mean,nearest_train_q1_mean,nearest_train_q1_std,nearest_train_q2_mean,nearest_train_q1_q2_gap_mean,corr_relerr_fresh_true,corr_relerr_model_true,initial_100_train_loss_mean,final_100_train_loss_mean,loss_decrease_ratio,mmd_biased_lambda_4,mmd2_biased_lambda_4,mmd2_unbiased_lambda_4_raw,baseline_mmd_biased_lambda_4,baseline_mmd2_biased_lambda_4,baseline_mmd2_unbiased_lambda_4_raw,train_true_mmd_biased_lambda_4,train_true_mmd2_biased_lambda_4,train_true_mmd2_unbiased_lambda_4_raw,model_train_mmd_biased_lambda_4,model_train_mmd2_biased_lambda_4,model_train_mmd2_unbiased_lambda_4_raw,mmd_biased_lambda_8,mmd2_biased_lambda_8,mmd2_unbiased_lambda_8_raw,baseline_mmd_biased_lambda_8,baseline_mmd2_biased_lambda_8,baseline_mmd2_unbiased_lambda_8_raw,train_true_mmd_biased_lambda_8,train_true_mmd2_biased_lambda_8,train_true_mmd2_unbiased_lambda_8_raw,model_train_mmd_biased_lambda_8,model_train_mmd2_biased_lambda_8,model_train_mmd2_unbiased_lambda_8_raw
A,True,False,False,1,repo_uniform_t,1,80,2.0,160,2.0,160,1.0,0.5,40,0.75,3000,100000,False,True,False,full_final,2.6775943339998776,0.681641333999778,33.481688290999955,102.85755391700013,139.8522276269996,0.38415223360061646,0.8122545480728149,0.4281023144721985,0.5432641506195068,0.7913989424705505,0.2481347918510437,0.38415223360061646,0.8122545480728149,0.4281023144721985,0.02944842123663112,0.0008672095133300667,0.0008487980787089885,0.02944842123663112,0.0008672095133300667,0.0008487980787089885,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.07511049734898409,0.0056415868120117466,0.005623228058276867,0.07511049734898409,0.0056415868120117466,0.005623228058276867,0.06727741261445563,0.004526250248095713,0.004507894900071578,0.06727741261445563,0.004526250248095713,0.004507894900071578,0.06727741261445563,0.040577590465545654,0.3219946026802063,0.04792988300323486,0.2815224826335907,0.0404721274971962,0.28141701221466064,0.042841821908950806,0.24678988754749298,0.034627124667167664,0.3219946026802063,0.04792988300323486,0.2815224826335907,0.0404721274971962,0.043910566717386246,0.868816077709198,0.5736983117461204,0.38356984317302706,0.6685915494601783,0.03305445473948967,0.0010925969781249711,0.0010753703589977404,0.003954072959458961,1.563469296872455e-05,-1.596240528201065e-06,0.07211427159160352,0.005200468167187555,0.005183288868852554,0.061597822055907706,0.00379429168203127,0.0037771166908150966,0.02533420708321384,0.0006418220485351622,0.0006222257984202367,0.004370745531817231,1.9103416503900295e-05,-4.95340582731818e-07,0.07799170120490986,0.006082705456835938,0.00606316724770118,0.07251350780482321,0.005258208814160156,0.00523867310932806
A,True,False,False,1,repo_uniform_t,1,80,2.0,160,5.0,400,2.5,0.5,40,0.75,3000,100000,False,True,False,full_final,4.650407207999706,0.8305139579997558,33.480253000000175,104.21394354199992,143.31290008299948,0.47827669978141785,0.6385790705680847,0.16030237078666687,0.586164653301239,0.6767433285713196,0.09057867527008057,0.47827669978141785,0.6385790705680847,0.16030237078666687,0.020550498298637053,0.00042232298032228444,0.000403907890148103,0.020550498298637053,0.00042232298032228444,0.000403907890148103,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.047679873404111055,0.002273370327832057,0.0022549780352825524,0.047679873404111055,0.002273370327832057,0.0022549780352825524,0.043061654449586,0.0018543060839355495,0.001835913540592253,0.043061654449586,0.0018543060839355495,0.001835913540592253,0.043061654449586,0.012766033411026001,0.3247953951358795,0.04103913903236389,0.2917892634868622,0.03300612419843674,0.3120293617248535,0.0397132970392704,0.28062763810157776,0.031401749700307846,0.3247953951358795,0.04103913903236389,0.2917892634868622,0.03300612419843674,0.04504851624369621,0.6015235185623169,0.5914730441570282,0.4773240503668785,0.8070089669887904,0.023012009907872853,0.0005295526000000383,0.0005123213584082298,0.003954072959458961,1.563469296872455e-05,-1.596240528201065e-06,0.04581709591970747,0.002099206278515675,0.002081996156646393,0.03958855863263253,0.0015672539746093839,0.0015500435343172025,0.017750869292643967,0.00031509336064453053,0.00029549442188797626,0.004370745531817231,1.9103416503900295e-05,-4.95340582731818e-07,0.04947256186158585,0.0024475343771484387,0.002427959913918712,0.04627481165020248,0.002141358193261715,0.0021217835468673035
A,True,False,False,1,repo_uniform_t,1,80,2.0,160,10.0,800,5.0,0.5,40,0.75,3000,100000,False,True,False,full_final,4.555468709000252,0.924994125000012,33.51832054200031,103.1931275410002,142.3634500840003,0.5116289258003235,0.5890270471572876,0.07739812135696411,0.5996207594871521,0.6428967118263245,0.04327595233917236,0.5116289258003235,0.5890270471572876,0.07739812135696411,0.016165730999253922,0.00026133085874023923,0.00024291453495208296,0.016165730999253922,0.00026133085874023923,0.00024291453495208296,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.03420093158581901,0.0011697037213378725,0.001151300419234856,0.03420093158581901,0.0011697037213378725,0.001151300419234856,0.031501797890159805,0.0009923632703124768,0.0009739585033987155,0.031501797890159805,0.0009923632703124768,0.0009739585033987155,0.031501797890159805,0.0018376708030700684,0.3344595432281494,0.03793808072805405,0.3048112392425537,0.029648249968886375,0.33262187242507935,0.037889037281274796,0.3034437596797943,0.02917812205851078,0.3344595432281494,0.03793808072805405,0.3048112392425537,0.029648249968886375,0.04382110387086868,0.4675930142402649,0.6103390598297119,0.5128374767303466,0.840250133873836,0.018031259358749937,0.00032512631406250714,0.00030789350730003884,0.003954072959458961,1.563469296872455e-05,-1.596240528201065e-06,0.03306128296436733,0.0010930484312499655,0.0010758283229607701,0.02951387572238182,0.0008710688601561989,0.0008538468953791511,0.01405472886319659,0.00019753540341797132,0.00017793556260412707,0.004370745531817231,1.9103416503900295e-05,-4.95340582731818e-07,0.03530381015451136,0.0012463590114257794,0.001226772515508942,0.03337151001181629,0.0011136576804687548,0.00109407011141828
A,True,False,False,1,repo_uniform_t,1,80,2.0,160,20.0,1600,10.0,0.5,40,0.75,3000,100000,False,True,False,full_final,4.297419999999875,1.3898102919997655,33.502798041999995,104.27038295900002,143.7146063339992,0.5300198245048523,0.5700622797012329,0.04004245519638061,0.6083027052879334,0.6298781633377075,0.02157545804977412,0.5300198245048523,0.5700622797012329,0.04004245519638061,0.01340018000877479,0.0001795648242675675,0.00016114796077298585,0.01340018000877479,0.0001795648242675675,0.00016114796077298585,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.02412518721389473,0.0005820246581054699,0.0005636153741590925,0.02412518721389473,0.0005820246581054699,0.0005636153741590925,0.022988296964204447,0.0005284617973144515,0.0005100505383142002,0.022988296964204447,0.0005284617973144515,0.0005100505383142002,0.022988296964204447,-0.004689931869506836,0.3479142189025879,0.03575393185019493,0.32048848271369934,0.027425749227404594,0.3526041507720947,0.036111269146203995,0.3250233829021454,0.0275807473808527,0.3479142189025879,0.03575393185019493,0.32048848271369934,0.027425749227404594,0.043892305344343185,0.3830980062484741,0.6282605230808258,0.5325250300765038,0.8476181623908818,0.014881395749495674,0.00022145593945310793,0.0002042224473547405,0.003954072959458961,1.563469296872455e-05,-1.596240528201065e-06,0.023179814839977324,0.0005373038160156329,0.0005200779838619995,0.02166268778770299,0.0004692720421874963,0.00045204370633739055,0.011733444041798942,0.00013767370908202708,0.00011807347419123121,0.004370745531817231,1.9103416503900295e-05,-4.95340582731818e-07,0.025034885663715478,0.0006267455001953068,0.0006071527644561855,0.024241525373651852,0.0005876515524414067,0.0005680573702910099
A,True,False,False,1,repo_uniform_t,1,80,2.0,160,50.0,4000,25.0,0.5,40,0.75,3000,100000,False,True,False,full_final,5.046803041000203,2.4906165829997917,33.49893599999996,101.80093416599993,143.38160762400003,0.539443316936493,0.5540722608566284,0.014628943920135473,0.6110433735847474,0.6195350885391235,0.008491714954376173,0.539443316936493,0.5540722608566284,0.014628943920135473,0.010888261378193395,0.00011855423583985794,0.00010013688449303851,0.010888261378193395,0.00011855423583985794,0.00010013688449303851,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.01556189662641847,0.00024217262661133457,0.00022375993593215862,0.01556189662641847,0.00024217262661133457,0.00022375993593215862,0.015881825920847147,0.00025223239458009236,0.0002338171819423092,0.015881825920847147,0.00025223239458009236,0.0002338171819423092,0.015881825920847147,-0.009842395782470703,0.36689987778663635,0.033624593168497086,0.34198811650276184,0.024911750108003616,0.37674227356910706,0.03419714793562889,0.3510897755622864,0.025652499869465828,0.36689987778663635,0.033624593168497086,0.34198811650276184,0.024911750108003616,0.043287791311740875,0.30036869645118713,0.617098982334137,0.5392615014314651,0.873865484904453,0.012003290727183195,0.00014407898828128207,0.00012684487703906733,0.003954072959458961,1.563469296872455e-05,-1.596240528201065e-06,0.01492237005723337,0.00022267712812501506,0.0002054481423742205,0.015336901985082483,0.00023522056250002699,0.00021798837754205547,0.00964517928285596,9.302948339843381e-05,7.342889194700969e-05,0.004370745531817231,1.9103416503900295e-05,-4.95340582731818e-07,0.01617615915777457,0.0002616681250976541,0.00024207172949009675,0.016408663158836486,0.00026924422666015774,0.0002496459863425629
A,True,False,False,1,repo_uniform_t,1,80,2.0,160,100.0,8000,50.0,0.5,40,0.75,3000,100000,False,True,False,full_final,5.133683999999903,4.478756417000113,33.48982120799974,106.10274720799998,150.25970704200017,0.5425367393493652,0.5506319403648376,0.008095201015472453,0.6119931011199952,0.6163713335990906,0.004378232479095412,0.5425367393493652,0.5506319403648376,0.008095201015472453,0.009840267635521396,9.683086713868985e-05,7.84133086711436e-05,0.009840267635521396,9.683086713868985e-05,7.84133086711436e-05,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.004167619792676921,1.7369054736312423e-05,-1.0457905554664415e-06,0.011525210302192512,0.0001328304725097644,0.00011441672147569082,0.011525210302192512,0.0001328304725097644,0.00011441672147569082,0.012947620807326053,0.00016764088457030257,0.00014922443998869467,0.012947620807326053,0.00016764088457030257,0.00014922443998869467,0.012947620807326053,-0.011816650629043579,0.38229039311408997,0.03252359852194786,0.35856062173843384,0.023729750886559486,0.39410704374313354,0.03320479765534401,0.36970022320747375,0.02440674789249897,0.38229039311408997,0.03252359852194786,0.35856062173843384,0.023729750886559486,0.04409337416291237,0.26789945363998413,0.6222160583734513,0.5430849832296372,0.8728237979735328,0.01080007841406859,0.0001166416937500303,9.940732018609566e-05,0.003954072959458961,1.563469296872455e-05,-1.596240528201065e-06,0.0111263331890778,0.0001237952902343742,0.00010656536252023896,0.012970079434870857,0.00016822296054685992,0.00015098961621357043,0.008776106228125854,7.70200405273494e-05,5.741929715619154e-05,0.004370745531817231,1.9103416503900295e-05,-4.95340582731818e-07,0.01191073695390653,0.00014186565478515462,0.00012226808043114268,0.012925123155844405,0.00016705880859374522,0.0001474592637638189
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,0.5,40,0.25,0.5,40,0.75,3000,100000,False,True,False,full_final,1.3802593749996959,0.5674610000000939,33.404386541999884,100.91775612499987,136.404922875,0.1861310601234436,1.367533564567566,1.1814025044441223,0.30749404430389404,1.1282620429992676,0.8207679986953735,0.1861310601234436,1.367533564567566,1.1814025044441223,0.053433879026168606,0.0028551794277832214,0.00283678614441912,0.053433879026168606,0.0028551794277832214,0.00283678614441912,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.15095183609356838,0.02278645682001953,0.02276826902581729,0.15095183609356838,0.02278645682001953,0.02276826902581729,0.13369512778850523,0.017874387194384746,0.01785622150960778,0.13369512778850523,0.017874387194384746,0.01785622150960778,0.13369512778850523,0.1332523673772812,0.3618060052394867,0.07767239212989807,0.2892892360687256,0.07251675426959991,0.2285536378622055,0.049873288720846176,0.18606874346733093,0.04248487204313278,0.3618060052394867,0.07767239212989807,0.2892892360687256,0.07251675426959991,0.04463586583733559,1.597864031791687,0.49123569428920744,0.18400994256138803,0.3745858550194339,0.05986354581201764,0.0035836441171875344,0.0035664402135989204,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.14559498914610047,0.021197900864453112,0.021180880897083143,0.12284683862976731,0.01509134576132809,0.015074353513927607,0.04611631748501726,0.0021267147383789084,0.0021071320752393194,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.15612499087457443,0.02437501277558595,0.024355657154551437,0.14372692380845492,0.020657428627441403,0.020638089505287956
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,1.0,80,0.5,0.5,40,0.75,3000,100000,False,True,False,full_final,1.8380062080000243,0.7319023340000967,33.0312986670001,107.32206037500009,143.0524773340003,0.2743082344532013,1.058577060699463,0.7842688262462616,0.45370978116989136,0.9424458146095276,0.48873603343963623,0.2743082344532013,1.058577060699463,0.7842688262462616,0.03965682511588004,0.0015726637782714943,0.001554258565473511,0.03965682511588004,0.0015726637782714943,0.001554258565473511,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.1044588082270276,0.010911642616210929,0.010893336269075432,0.1044588082270276,0.010911642616210929,0.010893336269075432,0.09239889881643734,0.008537556502490225,0.008519260348699625,0.09239889881643734,0.008537556502490225,0.008519260348699625,0.09239889881643734,0.07967627048492432,0.3362185060977936,0.0579821951687336,0.2845032513141632,0.05171525478363037,0.25654223561286926,0.045529190450906754,0.21842250227928162,0.03811974823474884,0.3362185060977936,0.0579821951687336,0.2845032513141632,0.05171525478363037,0.044184017926454544,1.1895853281021118,0.5436292344331741,0.27750324115157127,0.5104641611868346,0.044507872012642585,0.001980950671093773,0.0019637318797235404,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.09917765202371694,0.009836206660937485,0.009819073339146889,0.08281617583351382,0.006858518979687478,0.006841398509939645,0.03412296712551849,0.0011643768854492156,0.0011447852512234818,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.1094855176335408,0.011987078571484372,0.011967599199003975,0.1010771686648027,0.010216594025292972,0.010197122187459606
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,2.0,160,1.0,0.5,40,0.75,3000,100000,False,True,False,full_final,2.6747129579998727,0.6877956670000458,33.48222295800042,102.50951925000027,139.50958216699973,0.3802894651889801,0.8162245154380798,0.43593505024909973,0.5423122644424438,0.7933769822120667,0.2510647177696228,0.3802894651889801,0.8162245154380798,0.43593505024909973,0.02958908277858154,0.0008755138196777507,0.0008571022970105743,0.02958908277858154,0.0008755138196777507,0.0008571022970105743,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.07605227335986157,0.005783948283203111,0.005765590803223707,0.07605227335986157,0.005783948283203111,0.005765590803223707,0.06804089581258128,0.0046295635029785405,0.004611209914494277,0.06804089581258128,0.0046295635029785405,0.004611209914494277,0.06804089581258128,0.0426466166973114,0.32330575585365295,0.04845690727233887,0.28273800015449524,0.040567751973867416,0.28065913915634155,0.04293433204293251,0.24596574902534485,0.03469337522983551,0.32330575585365295,0.04845690727233887,0.28273800015449524,0.040567751973867416,0.04464743286371231,0.8867374062538147,0.5733796125650406,0.38092673271894456,0.6643534656121639,0.033207827737551834,0.0011027598230469171,0.001085533089330848,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.07362466634845863,0.005420591494921856,0.005403414241010762,0.06298063655799341,0.003966560581250056,0.003949388247695806,0.02546110398840915,0.0006482678163085842,0.0006286715046903008,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.07840475158741571,0.006147305071484366,0.006127767365436652,0.07275002697392645,0.005292566424707025,0.0052730315812927475
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,5.0,400,2.5,0.5,40,0.75,3000,100000,False,True,False,full_final,4.650238833000003,0.8255532500002118,33.51243175000036,101.82239241599973,140.94960470800015,0.4727238416671753,0.6381352543830872,0.16541141271591187,0.5840970873832703,0.6758823990821838,0.09178531169891357,0.4727238416671753,0.6381352543830872,0.16541141271591187,0.020345172871708447,0.0004139260591797013,0.00039551089603626424,0.020345172871708447,0.0004139260591797013,0.00039551089603626424,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.049212719179626156,0.002421891729052744,0.002403500753862614,0.049212719179626156,0.002421891729052744,0.002403500753862614,0.044645075483109926,0.001993182764892583,0.0019747919951685136,0.044645075483109926,0.001993182764892583,0.0019747919951685136,0.044645075483109926,0.014778107404708862,0.32606038451194763,0.041254740208387375,0.2928600013256073,0.033200375735759735,0.31128227710723877,0.03980737179517746,0.27977487444877625,0.03150737285614014,0.32606038451194763,0.041254740208387375,0.2928600013256073,0.033200375735759735,0.04465388134121895,0.6030816435813904,0.5887483817338943,0.47261503368616103,0.8027453634679818,0.02277516019427806,0.0005187079218750279,0.0005014765861219295,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.0482951501835331,0.0023324215312500174,0.002315213550165174,0.04232088006011339,0.0017910568890625034,0.0017738491691985936,0.017582496878554385,0.0003091441964843747,0.000289545205950599,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.05011349046769214,0.002511361926855471,0.0024917879575600543,0.046854120851027206,0.0021953086407226624,0.0021757348211384336
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,10.0,800,5.0,0.5,40,0.75,3000,100000,False,True,False,full_final,4.470673374999933,0.925129792000007,33.48799691600016,109.28954375000012,148.34293216699962,0.5104783177375793,0.5866705179214478,0.07619220018386841,0.5992839336395264,0.6431438326835632,0.043859899044036865,0.5104783177375793,0.5866705179214478,0.07619220018386841,0.015757498808541177,0.0002482987687011766,0.00022988217826038285,0.015757498808541177,0.0002482987687011766,0.00022988217826038285,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.03504093244104511,0.0012278669463378876,0.0012094638212649736,0.03504093244104511,0.0012278669463378876,0.0012094638212649736,0.03208392562934061,0.0010293782837890592,0.0010109739855905728,0.03208392562934061,0.0010293782837890592,0.0010109739855905728,0.03208392562934061,0.0031104981899261475,0.3345913589000702,0.03775748237967491,0.3050002455711365,0.02959112636744976,0.33148086071014404,0.03761276602745056,0.3023132383823395,0.029167624190449715,0.3345913589000702,0.03775748237967491,0.3050002455711365,0.02959112636744976,0.044348184019327164,0.461754709482193,0.6095981633663178,0.5105952981114388,0.8375932356682865,0.017569781175270287,0.00030869721054688215,0.000291464067927405,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.03441975735655862,0.001184719696484371,0.001167499972389019,0.030509995723737693,0.0009308598390624923,0.0009136386272027286,0.013707674013320825,0.00018790032685547103,0.00016830028859336071,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.03565128603839424,0.0012710141961914043,0.0012514276701409283,0.03358417378045239,0.001127896728515626,0.001108309343978417
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,20.0,1600,10.0,0.5,40,0.75,3000,100000,False,True,False,full_final,4.297749291999935,1.3751527919998807,33.51926245799996,103.71751462500015,143.1818282509994,0.5354999661445617,0.575551450252533,0.040051484107971214,0.6117400121688843,0.6331034302711487,0.021363418102264387,0.5354999661445617,0.575551450252533,0.040051484107971214,0.01393957171051712,0.0001943116594726492,0.0001758944705101649,0.01393957171051712,0.0001943116594726492,0.0001758944705101649,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.024211216925218756,0.0005861830249999991,0.0005677733131412808,0.024211216925218756,0.0005861830249999991,0.0005677733131412808,0.023542188335849507,0.0005542346316406085,0.0005358231525638898,0.023542188335849507,0.0005542346316406085,0.0005358231525638898,0.023542188335849507,-0.004769772291183472,0.3461589813232422,0.035594020038843155,0.3189685046672821,0.027190497145056725,0.35092875361442566,0.035627543926239014,0.32352736592292786,0.02740137279033661,0.3461589813232422,0.035594020038843155,0.3189685046672821,0.027190497145056725,0.04464806988835335,0.40372607111930847,0.6300005131959915,0.5360857966542244,0.8509291427949195,0.015502025989063759,0.0002403128097656082,0.00022307890584394308,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.023322492873364246,0.000543938673828126,0.0005267123279054653,0.02247294985087565,0.0005050334749999719,0.000487804889100274,0.012178280222580287,0.00014831050917969019,0.00012871003517638674,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.02506845380496915,0.0006284273761718723,0.0006088342983770964,0.024564930048368655,0.0006034357882812452,0.0005838414160275057
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,50.0,4000,25.0,0.5,40,0.75,3000,100000,False,True,False,full_final,5.422292124999785,2.579469166999843,34.166311750000204,98.8143654999999,141.62113741699977,0.5404648551940918,0.5565646290779114,0.016099773883819557,0.6116440572738647,0.6203509569168091,0.008706899642944355,0.5404648551940918,0.5565646290779114,0.016099773883819557,0.010537612488278,0.00011104127695311244,9.262358861346354e-05,0.010537612488278,0.00011104127695311244,9.262358861346354e-05,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.015432012986149511,0.00023814702480468714,0.00021973388201274036,0.015432012986149511,0.00023814702480468714,0.00021973388201274036,0.015608776831006466,0.00024363391416016428,0.00022521845570821,0.015608776831006466,0.00024363391416016428,0.00022521845570821,0.015608776831006466,-0.008897870779037476,0.3664214015007019,0.03361707180738449,0.3414568603038788,0.024964502081274986,0.3753192722797394,0.03397927060723305,0.3497251272201538,0.02559412643313408,0.3664214015007019,0.03361707180738449,0.3414568603038788,0.024964502081274986,0.04477391391992569,0.2935250997543335,0.6216706681251526,0.5411645919084549,0.8705004428478351,0.01160424045271189,0.00013465839648435507,0.0001174238572131392,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.014709511803591565,0.00021636973749999955,0.00019914017038408227,0.014927070299773821,0.00022281742773438973,0.00020558492350131186,0.009350088631765468,8.742415742186982e-05,6.782332001378788e-05,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.01612216834391003,0.0002599243121093747,0.00024032759364139844,0.01626193102266575,0.00026445040058593883,0.00024485198791510815
A,True,False,False,2,repo_uniform_t,1,80,2.0,160,100.0,8000,50.0,0.5,40,0.75,3000,100000,False,True,False,full_final,5.3288466250000965,4.5940614999999525,33.92180029200017,112.70270979199995,157.99791812500007,0.5443479828834533,0.5534393787384033,0.009091395854950002,0.6135494651794433,0.6176972985267639,0.004147833347320606,0.5443479828834533,0.5534393787384033,0.009091395854950002,0.009774893756415522,9.554854794921117e-05,7.713072645123067e-05,0.009774893756415522,9.554854794921117e-05,7.713072645123067e-05,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.00431530711967347,1.8621875537104537e-05,2.064336975943215e-07,0.011557329882954475,0.00013357187402343249,0.00011515756385075196,0.011557329882954475,0.00013357187402343249,0.00011515756385075196,0.012748945414413078,0.00016253560917968424,0.0001441189100321455,0.012748945414413078,0.00016253560917968424,0.0001441189100321455,0.012748945414413078,-0.010391980409622192,0.3818703889846802,0.032390933483839035,0.3580521047115326,0.023818252608180046,0.39226236939430237,0.03275420889258385,0.36812323331832886,0.024139126762747765,0.3818703889846802,0.032390933483839035,0.3580521047115326,0.023818252608180046,0.04441668093204498,0.268280029296875,0.619605764746666,0.5450990146398544,0.8797513607103469,0.010729349624248444,0.00011511894335936024,9.788423758805287e-05,0.004194579416862111,1.7594496484363287e-05,3.628085789575408e-07,0.011163180917781491,0.00012461660820312082,0.00010738596539294765,0.012668717778696164,0.00016049641015625227,0.0001432627365075545,0.008716544759195704,7.59781525390621e-05,5.637721531440848e-05,0.004432747972741715,1.9649254589845788e-05,5.00588162311022e-08,0.011938473095155182,0.00014252713984374416,0.00012292916230855627,0.01282867133428541,0.0001645748082031162,0.0001449750835567365
