decoding,alpha,t0,frac_masked,frac_correct,frac_errors
greedy,0.2,0.24,0.240234375,0.9939628839492798,0.0060371095314621925
greedy,0.2,0.26,0.259765625,0.9933164119720459,0.006683593615889549
greedy,0.2,0.28,0.2802734375,0.9920107126235962,0.007989257574081421
greedy,0.2,0.3,0.2998046875,0.991018533706665,0.008981444872915745
greedy,0.2,0.32,0.3203125,0.9896591901779175,0.01034082006663084
greedy,0.2,0.34,0.33984375,0.9885576367378235,0.01144238281995058
greedy,0.2,0.36,0.3603515625,0.9870927929878235,0.01290722656995058
greedy,0.2,0.38,0.3798828125,0.9854726791381836,0.014527344144880772
greedy,0.2,0.4,0.400390625,0.9836406111717224,0.016359375789761543
greedy,0.2,0.42,0.419921875,0.9816972613334656,0.018302734941244125
greedy,0.2,0.44,0.4404296875,0.9796103239059448,0.020389648154377937
greedy,0.2,0.46,0.4599609375,0.9772226810455322,0.022777343168854713
greedy,0.2,0.48,0.48046875,0.9747626781463623,0.025237305089831352
greedy,0.2,0.5,0.5,0.9720380902290344,0.027961913496255875
greedy,0.2,0.52,0.51953125,0.9686406254768372,0.03135937452316284
greedy,0.2,0.54,0.5400390625,0.9656211137771606,0.03437890484929085
greedy,0.2,0.56,0.5595703125,0.9620800614356995,0.03791992366313934
greedy,0.2,0.58,0.580078125,0.9576416015625,0.0423583984375
greedy,0.2,0.6,0.599609375,0.953298807144165,0.04670117050409317
greedy,0.2,0.62,0.6201171875,0.9481777548789978,0.05182226747274399
greedy,0.2,0.64,0.6396484375,0.9427617192268372,0.05723828077316284
greedy,0.2,0.66,0.66015625,0.9367363452911377,0.0632636696100235
greedy,0.2,0.68,0.6796875,0.930672824382782,0.06932714581489563
greedy,0.2,0.7000000000000001,0.7001953125,0.9231142401695251,0.07688574492931366
greedy,0.2,0.72,0.7197265625,0.915719747543335,0.08428027480840683
greedy,0.2,0.74,0.740234375,0.905807614326477,0.09419238567352295
greedy,0.2,0.76,0.759765625,0.8971074223518372,0.10289257764816284
greedy,0.2,0.78,0.7802734375,0.8853486180305481,0.11465136706829071
greedy,0.2,0.8,0.7998046875,0.8736093640327454,0.12639062106609344
greedy,0.2,0.8200000000000001,0.8203125,0.8594521284103394,0.14054785668849945
greedy,0.2,0.84,0.83984375,0.8449121117591858,0.1550878882408142
greedy,0.2,0.86,0.8603515625,0.8264999985694885,0.17350000143051147
greedy,0.2,0.88,0.8798828125,0.8065693378448486,0.19343066215515137
greedy,0.2,0.9,0.900390625,0.7839882969856262,0.21601171791553497
greedy,0.2,0.92,0.919921875,0.7579131126403809,0.24208691716194153
greedy,0.2,0.9400000000000001,0.9404296875,0.725024402141571,0.27497559785842896
greedy,0.2,0.96,0.9599609375,0.6858124732971191,0.31418749690055847
greedy,0.2,0.98,0.98046875,0.6301044821739197,0.3698955178260803
greedy,0.2,1.0,1.0,0.49808886647224426,0.5019111037254333
greedy,0.5,0.0,0.0,1.0,0.0
greedy,0.5,0.02,0.01953125,0.9983964562416077,0.0016035155858844519
greedy,0.5,0.04,0.0400390625,0.9967851638793945,0.0032148438040167093
