decoding,alpha,t0,frac_masked,frac_correct,frac_errors
greedy,0.2,0.86,0.8603515625,0.8408203125,0.1591796875
greedy,0.2,0.88,0.8798828125,0.787109375,0.212890625
greedy,0.2,0.9,0.900390625,0.779296875,0.220703125
greedy,0.2,0.92,0.919921875,0.7373046875,0.2626953125
greedy,0.2,0.9400000000000001,0.9404296875,0.705078125,0.294921875
greedy,0.2,0.96,0.9599609375,0.6650390625,0.3349609375
greedy,0.2,0.98,0.98046875,0.6181640625,0.3818359375
greedy,0.2,1.0,1.0,0.49609375,0.50390625
greedy,0.5,0.0,0.0,1.0,0.0
greedy,0.5,0.02,0.01953125,1.0,0.0
greedy,0.5,0.04,0.0400390625,1.0,0.0
greedy,0.5,0.06,0.0595703125,1.0,0.0
greedy,0.5,0.08,0.080078125,1.0,0.0
greedy,0.5,0.1,0.099609375,1.0,0.0
greedy,0.5,0.12,0.1201171875,0.9970703125,0.0029296875
greedy,0.5,0.14,0.1396484375,0.9990234375,0.0009765625
greedy,0.5,0.16,0.16015625,0.998046875,0.001953125
greedy,0.5,0.18,0.1796875,0.9990234375,0.0009765625
greedy,0.5,0.2,0.2001953125,0.9990234375,0.0009765625
greedy,0.5,0.22,0.2197265625,0.9912109375,0.0087890625
greedy,0.5,0.24,0.240234375,0.9951171875,0.0048828125
greedy,0.5,0.26,0.259765625,0.994140625,0.005859375
greedy,0.5,0.28,0.2802734375,0.984375,0.015625
greedy,0.5,0.3,0.2998046875,0.9794921875,0.0205078125
greedy,0.5,0.32,0.3203125,0.982421875,0.017578125
greedy,0.5,0.34,0.33984375,0.9755859375,0.0244140625
greedy,0.5,0.36,0.3603515625,0.970703125,0.029296875
greedy,0.5,0.38,0.3798828125,0.970703125,0.029296875
greedy,0.5,0.4,0.400390625,0.96875,0.03125
greedy,0.5,0.42,0.419921875,0.9658203125,0.0341796875
greedy,0.5,0.44,0.4404296875,0.9658203125,0.0341796875
greedy,0.5,0.46,0.4599609375,0.9423828125,0.0576171875
greedy,0.5,0.48,0.48046875,0.9365234375,0.0634765625
greedy,0.5,0.5,0.5,0.9345703125,0.0654296875
greedy,0.5,0.52,0.51953125,0.923828125,0.076171875
greedy,0.5,0.54,0.5400390625,0.92578125,0.07421875
greedy,0.5,0.56,0.5595703125,0.91796875,0.08203125
greedy,0.5,0.58,0.580078125,0.90625,0.09375
greedy,0.5,0.6,0.599609375,0.8955078125,0.1044921875
greedy,0.5,0.62,0.6201171875,0.9111328125,0.0888671875
greedy,0.5,0.64,0.6396484375,0.8779296875,0.1220703125
greedy,0.5,0.66,0.66015625,0.8779296875,0.1220703125
greedy,0.5,0.68,0.6796875,0.873046875,0.126953125
greedy,0.5,0.7000000000000001,0.7001953125,0.8564453125,0.1435546875
greedy,0.5,0.72,0.7197265625,0.83984375,0.16015625
greedy,0.5,0.74,0.740234375,0.8203125,0.1796875
greedy,0.5,0.76,0.759765625,0.81640625,0.18359375
greedy,0.5,0.78,0.7802734375,0.783203125,0.216796875
greedy,0.5,0.8,0.7998046875,0.806640625,0.193359375
greedy,0.5,0.8200000000000001,0.8203125,0.763671875,0.236328125
greedy,0.5,0.84,0.83984375,0.740234375,0.259765625
greedy,0.5,0.86,0.8603515625,0.7197265625,0.2802734375
greedy,0.5,0.88,0.8798828125,0.71484375,0.28515625
greedy,0.5,0.9,0.900390625,0.6826171875,0.3173828125
greedy,0.5,0.92,0.919921875,0.673828125,0.326171875
greedy,0.5,0.9400000000000001,0.9404296875,0.6357421875,0.3642578125
greedy,0.5,0.96,0.9599609375,0.619140625,0.380859375
greedy,0.5,0.98,0.98046875,0.5576171875,0.4423828125
greedy,0.5,1.0,1.0,0.515625,0.484375
greedy,1.0,0.0,0.0,1.0,0.0
greedy,1.0,0.02,0.01953125,0.9990234375,0.0009765625
greedy,1.0,0.04,0.0400390625,1.0,0.0
greedy,1.0,0.06,0.0595703125,0.99609375,0.00390625
greedy,1.0,0.08,0.080078125,0.9931640625,0.0068359375
greedy,1.0,0.1,0.099609375,0.990234375,0.009765625
greedy,1.0,0.12,0.1201171875,0.986328125,0.013671875
greedy,1.0,0.14,0.1396484375,0.9892578125,0.0107421875
greedy,1.0,0.16,0.16015625,0.9833984375,0.0166015625
greedy,1.0,0.18,0.1796875,0.982421875,0.017578125
greedy,1.0,0.2,0.2001953125,0.9775390625,0.0224609375
greedy,1.0,0.22,0.2197265625,0.9765625,0.0234375
greedy,1.0,0.24,0.240234375,0.962890625,0.037109375
greedy,1.0,0.26,0.259765625,0.9697265625,0.0302734375
greedy,1.0,0.28,0.2802734375,0.9521484375,0.0478515625
greedy,1.0,0.3,0.2998046875,0.9677734375,0.0322265625
greedy,1.0,0.32,0.3203125,0.9384765625,0.0615234375
greedy,1.0,0.34,0.33984375,0.9443359375,0.0556640625
greedy,1.0,0.36,0.3603515625,0.9404296875,0.0595703125
greedy,1.0,0.38,0.3798828125,0.9228515625,0.0771484375
greedy,1.0,0.4,0.400390625,0.9169921875,0.0830078125
greedy,1.0,0.42,0.419921875,0.919921875,0.080078125
greedy,1.0,0.44,0.4404296875,0.8994140625,0.1005859375
greedy,1.0,0.46,0.4599609375,0.91015625,0.08984375
greedy,1.0,0.48,0.48046875,0.890625,0.109375
greedy,1.0,0.5,0.5,0.880859375,0.119140625
greedy,1.0,0.52,0.51953125,0.8916015625,0.1083984375
greedy,1.0,0.54,0.5400390625,0.8662109375,0.1337890625
greedy,1.0,0.56,0.5595703125,0.87109375,0.12890625
greedy,1.0,0.58,0.580078125,0.84375,0.15625
greedy,1.0,0.6,0.599609375,0.833984375,0.166015625
greedy,1.0,0.62,0.6201171875,0.8359375,0.1640625
greedy,1.0,0.64,0.6396484375,0.8330078125,0.1669921875
greedy,1.0,0.66,0.66015625,0.8056640625,0.1943359375
greedy,1.0,0.68,0.6796875,0.8046875,0.1953125
greedy,1.0,0.7000000000000001,0.7001953125,0.796875,0.203125
greedy,1.0,0.72,0.7197265625,0.7763671875,0.2236328125
greedy,1.0,0.74,0.740234375,0.7568359375,0.2431640625
greedy,1.0,0.76,0.759765625,0.7626953125,0.2373046875
greedy,1.0,0.78,0.7802734375,0.744140625,0.255859375
greedy,1.0,0.8,0.7998046875,0.7158203125,0.2841796875
greedy,1.0,0.8200000000000001,0.8203125,0.7158203125,0.2841796875
greedy,1.0,0.84,0.83984375,0.71875,0.28125
greedy,1.0,0.86,0.8603515625,0.68359375,0.31640625
greedy,1.0,0.88,0.8798828125,0.6533203125,0.3466796875
greedy,1.0,0.9,0.900390625,0.658203125,0.341796875
greedy,1.0,0.92,0.919921875,0.642578125,0.357421875
greedy,1.0,0.9400000000000001,0.9404296875,0.60546875,0.39453125
greedy,1.0,0.96,0.9599609375,0.58984375,0.41015625
greedy,1.0,0.98,0.98046875,0.5576171875,0.4423828125
greedy,1.0,1.0,1.0,0.5283203125,0.4716796875
greedy,1.5,0.0,0.0,1.0,0.0
greedy,1.5,0.02,0.01953125,0.9990234375,0.0009765625
greedy,1.5,0.04,0.0400390625,0.9931640625,0.0068359375
greedy,1.5,0.06,0.0595703125,0.9931640625,0.0068359375
greedy,1.5,0.08,0.080078125,0.9912109375,0.0087890625
greedy,1.5,0.1,0.099609375,0.98046875,0.01953125
greedy,1.5,0.12,0.1201171875,0.986328125,0.013671875
greedy,1.5,0.14,0.1396484375,0.9794921875,0.0205078125
greedy,1.5,0.16,0.16015625,0.9755859375,0.0244140625
greedy,1.5,0.18,0.1796875,0.9619140625,0.0380859375
greedy,1.5,0.2,0.2001953125,0.962890625,0.037109375
greedy,1.5,0.22,0.2197265625,0.9541015625,0.0458984375
greedy,1.5,0.24,0.240234375,0.9560546875,0.0439453125
greedy,1.5,0.26,0.259765625,0.9462890625,0.0537109375
greedy,1.5,0.28,0.2802734375,0.9287109375,0.0712890625
greedy,1.5,0.3,0.2998046875,0.9345703125,0.0654296875
greedy,1.5,0.32,0.3203125,0.916015625,0.083984375
greedy,1.5,0.34,0.33984375,0.9189453125,0.0810546875
greedy,1.5,0.36,0.3603515625,0.90234375,0.09765625
greedy,1.5,0.38,0.3798828125,0.9052734375,0.0947265625
greedy,1.5,0.4,0.400390625,0.91015625,0.08984375
greedy,1.5,0.42,0.419921875,0.8935546875,0.1064453125
greedy,1.5,0.44,0.4404296875,0.8740234375,0.1259765625
greedy,1.5,0.46,0.4599609375,0.8857421875,0.1142578125
greedy,1.5,0.48,0.48046875,0.8623046875,0.1376953125
greedy,1.5,0.5,0.5,0.865234375,0.134765625
greedy,1.5,0.52,0.51953125,0.8447265625,0.1552734375
greedy,1.5,0.54,0.5400390625,0.8544921875,0.1455078125
greedy,1.5,0.56,0.5595703125,0.8173828125,0.1826171875
greedy,1.5,0.58,0.580078125,0.818359375,0.181640625
greedy,1.5,0.6,0.599609375,0.8046875,0.1953125
greedy,1.5,0.62,0.6201171875,0.8232421875,0.1767578125
greedy,1.5,0.64,0.6396484375,0.7958984375,0.2041015625
greedy,1.5,0.66,0.66015625,0.810546875,0.189453125
greedy,1.5,0.68,0.6796875,0.7861328125,0.2138671875
greedy,1.5,0.7000000000000001,0.7001953125,0.771484375,0.228515625
greedy,1.5,0.72,0.7197265625,0.765625,0.234375
greedy,1.5,0.74,0.740234375,0.736328125,0.263671875
greedy,1.5,0.76,0.759765625,0.744140625,0.255859375
greedy,1.5,0.78,0.7802734375,0.708984375,0.291015625
greedy,1.5,0.8,0.7998046875,0.7060546875,0.2939453125
greedy,1.5,0.8200000000000001,0.8203125,0.681640625,0.318359375
greedy,1.5,0.84,0.83984375,0.6826171875,0.3173828125
greedy,1.5,0.86,0.8603515625,0.6669921875,0.3330078125
greedy,1.5,0.88,0.8798828125,0.6416015625,0.3583984375
greedy,1.5,0.9,0.900390625,0.6396484375,0.3603515625
greedy,1.5,0.92,0.919921875,0.6123046875,0.3876953125
greedy,1.5,0.9400000000000001,0.9404296875,0.5859375,0.4140625
greedy,1.5,0.96,0.9599609375,0.578125,0.421875
greedy,1.5,0.98,0.98046875,0.5693359375,0.4306640625
greedy,1.5,1.0,1.0,0.515625,0.484375
greedy,2.0,0.0,0.0,1.0,0.0
greedy,2.0,0.02,0.01953125,0.99609375,0.00390625
greedy,2.0,0.04,0.0400390625,0.9931640625,0.0068359375
greedy,2.0,0.06,0.0595703125,0.9892578125,0.0107421875
greedy,2.0,0.08,0.080078125,0.9892578125,0.0107421875
greedy,2.0,0.1,0.099609375,0.9755859375,0.0244140625
greedy,2.0,0.12,0.1201171875,0.978515625,0.021484375
greedy,2.0,0.14,0.1396484375,0.970703125,0.029296875
greedy,2.0,0.16,0.16015625,0.96484375,0.03515625
greedy,2.0,0.18,0.1796875,0.9580078125,0.0419921875
greedy,2.0,0.2,0.2001953125,0.951171875,0.048828125
greedy,2.0,0.22,0.2197265625,0.9501953125,0.0498046875
greedy,2.0,0.24,0.240234375,0.9365234375,0.0634765625
greedy,2.0,0.26,0.259765625,0.935546875,0.064453125
greedy,2.0,0.28,0.2802734375,0.9345703125,0.0654296875
greedy,2.0,0.3,0.2998046875,0.9150390625,0.0849609375
greedy,2.0,0.32,0.3203125,0.921875,0.078125
greedy,2.0,0.34,0.33984375,0.9169921875,0.0830078125
greedy,2.0,0.36,0.3603515625,0.91015625,0.08984375
greedy,2.0,0.38,0.3798828125,0.892578125,0.107421875
greedy,2.0,0.4,0.400390625,0.8828125,0.1171875
greedy,2.0,0.42,0.419921875,0.873046875,0.126953125
greedy,2.0,0.44,0.4404296875,0.865234375,0.134765625
greedy,2.0,0.46,0.4599609375,0.8564453125,0.1435546875
greedy,2.0,0.48,0.48046875,0.8447265625,0.1552734375
greedy,2.0,0.5,0.5,0.84765625,0.15234375
greedy,2.0,0.52,0.51953125,0.8359375,0.1640625
greedy,2.0,0.54,0.5400390625,0.826171875,0.173828125
greedy,2.0,0.56,0.5595703125,0.8349609375,0.1650390625
greedy,2.0,0.58,0.580078125,0.8037109375,0.1962890625
greedy,2.0,0.6,0.599609375,0.806640625,0.193359375
greedy,2.0,0.62,0.6201171875,0.779296875,0.220703125
greedy,2.0,0.64,0.6396484375,0.7763671875,0.2236328125
greedy,2.0,0.66,0.66015625,0.7685546875,0.2314453125
greedy,2.0,0.68,0.6796875,0.728515625,0.271484375
greedy,2.0,0.7000000000000001,0.7001953125,0.7734375,0.2265625
greedy,2.0,0.72,0.7197265625,0.7451171875,0.2548828125
greedy,2.0,0.74,0.740234375,0.73828125,0.26171875
greedy,2.0,0.76,0.759765625,0.7119140625,0.2880859375
greedy,2.0,0.78,0.7802734375,0.689453125,0.310546875
greedy,2.0,0.8,0.7998046875,0.6884765625,0.3115234375
greedy,2.0,0.8200000000000001,0.8203125,0.6748046875,0.3251953125
greedy,2.0,0.84,0.83984375,0.669921875,0.330078125
greedy,2.0,0.86,0.8603515625,0.6630859375,0.3369140625
greedy,2.0,0.88,0.8798828125,0.6328125,0.3671875
greedy,2.0,0.9,0.900390625,0.630859375,0.369140625
greedy,2.0,0.92,0.919921875,0.61328125,0.38671875
greedy,2.0,0.9400000000000001,0.9404296875,0.5517578125,0.4482421875
greedy,2.0,0.96,0.9599609375,0.55078125,0.44921875
greedy,2.0,0.98,0.98046875,0.5283203125,0.4716796875
greedy,2.0,1.0,1.0,0.4716796875,0.5283203125
greedy,3.0,0.0,0.0,1.0,0.0
greedy,3.0,0.02,0.01953125,0.994140625,0.005859375
greedy,3.0,0.04,0.0400390625,0.9873046875,0.0126953125
greedy,3.0,0.06,0.0595703125,0.98828125,0.01171875
greedy,3.0,0.08,0.080078125,0.974609375,0.025390625
greedy,3.0,0.1,0.099609375,0.974609375,0.025390625
greedy,3.0,0.12,0.1201171875,0.96875,0.03125
greedy,3.0,0.14,0.1396484375,0.970703125,0.029296875
greedy,3.0,0.16,0.16015625,0.94921875,0.05078125
greedy,3.0,0.18,0.1796875,0.9404296875,0.0595703125
greedy,3.0,0.2,0.2001953125,0.9384765625,0.0615234375
greedy,3.0,0.22,0.2197265625,0.931640625,0.068359375
greedy,3.0,0.24,0.240234375,0.9375,0.0625
greedy,3.0,0.26,0.259765625,0.9267578125,0.0732421875
greedy,3.0,0.28,0.2802734375,0.91796875,0.08203125
greedy,3.0,0.3,0.2998046875,0.9052734375,0.0947265625
greedy,3.0,0.32,0.3203125,0.900390625,0.099609375
greedy,3.0,0.34,0.33984375,0.8759765625,0.1240234375
greedy,3.0,0.36,0.3603515625,0.89453125,0.10546875
greedy,3.0,0.38,0.3798828125,0.859375,0.140625
greedy,3.0,0.4,0.400390625,0.8515625,0.1484375
greedy,3.0,0.42,0.419921875,0.83984375,0.16015625
greedy,3.0,0.44,0.4404296875,0.8525390625,0.1474609375
greedy,3.0,0.46,0.4599609375,0.849609375,0.150390625
greedy,3.0,0.48,0.48046875,0.8349609375,0.1650390625
greedy,3.0,0.5,0.5,0.8203125,0.1796875
greedy,3.0,0.52,0.51953125,0.8037109375,0.1962890625
greedy,3.0,0.54,0.5400390625,0.806640625,0.193359375
greedy,3.0,0.56,0.5595703125,0.810546875,0.189453125
greedy,3.0,0.58,0.580078125,0.7880859375,0.2119140625
greedy,3.0,0.6,0.599609375,0.7685546875,0.2314453125
greedy,3.0,0.62,0.6201171875,0.7783203125,0.2216796875
greedy,3.0,0.64,0.6396484375,0.744140625,0.255859375
greedy,3.0,0.66,0.66015625,0.7431640625,0.2568359375
greedy,3.0,0.68,0.6796875,0.7333984375,0.2666015625
greedy,3.0,0.7000000000000001,0.7001953125,0.7314453125,0.2685546875
greedy,3.0,0.72,0.7197265625,0.701171875,0.298828125
greedy,3.0,0.74,0.740234375,0.708984375,0.291015625
greedy,3.0,0.76,0.759765625,0.705078125,0.294921875
greedy,3.0,0.78,0.7802734375,0.6640625,0.3359375
greedy,3.0,0.8,0.7998046875,0.662109375,0.337890625
greedy,3.0,0.8200000000000001,0.8203125,0.6513671875,0.3486328125
greedy,3.0,0.84,0.83984375,0.63671875,0.36328125
greedy,3.0,0.86,0.8603515625,0.6162109375,0.3837890625
greedy,3.0,0.88,0.8798828125,0.6005859375,0.3994140625
greedy,3.0,0.9,0.900390625,0.6044921875,0.3955078125
greedy,3.0,0.92,0.919921875,0.5751953125,0.4248046875
greedy,3.0,0.9400000000000001,0.9404296875,0.6025390625,0.3974609375
greedy,3.0,0.96,0.9599609375,0.525390625,0.474609375
greedy,3.0,0.98,0.98046875,0.525390625,0.474609375
greedy,3.0,1.0,1.0,0.5234375,0.4765625
greedy,4.0,0.0,0.0,1.0,0.0
greedy,4.0,0.02,0.01953125,0.9970703125,0.0029296875
greedy,4.0,0.04,0.0400390625,0.9892578125,0.0107421875
greedy,4.0,0.06,0.0595703125,0.9794921875,0.0205078125
greedy,4.0,0.08,0.080078125,0.97265625,0.02734375
greedy,4.0,0.1,0.099609375,0.9697265625,0.0302734375
greedy,4.0,0.12,0.1201171875,0.958984375,0.041015625
greedy,4.0,0.14,0.1396484375,0.9609375,0.0390625
greedy,4.0,0.16,0.16015625,0.943359375,0.056640625
greedy,4.0,0.18,0.1796875,0.9345703125,0.0654296875
greedy,4.0,0.2,0.2001953125,0.9267578125,0.0732421875
greedy,4.0,0.22,0.2197265625,0.9306640625,0.0693359375
greedy,4.0,0.24,0.240234375,0.9267578125,0.0732421875
greedy,4.0,0.26,0.259765625,0.9189453125,0.0810546875
greedy,4.0,0.28,0.2802734375,0.8955078125,0.1044921875
greedy,4.0,0.3,0.2998046875,0.87890625,0.12109375
greedy,4.0,0.32,0.3203125,0.892578125,0.107421875
greedy,4.0,0.34,0.33984375,0.8984375,0.1015625
greedy,4.0,0.36,0.3603515625,0.865234375,0.134765625
greedy,4.0,0.38,0.3798828125,0.8623046875,0.1376953125
greedy,4.0,0.4,0.400390625,0.8515625,0.1484375
greedy,4.0,0.42,0.419921875,0.8583984375,0.1416015625
greedy,4.0,0.44,0.4404296875,0.8486328125,0.1513671875
greedy,4.0,0.46,0.4599609375,0.8173828125,0.1826171875
greedy,4.0,0.48,0.48046875,0.8232421875,0.1767578125
greedy,4.0,0.5,0.5,0.8232421875,0.1767578125
greedy,4.0,0.52,0.51953125,0.7861328125,0.2138671875
greedy,4.0,0.54,0.5400390625,0.8173828125,0.1826171875
greedy,4.0,0.56,0.5595703125,0.779296875,0.220703125
greedy,4.0,0.58,0.580078125,0.787109375,0.212890625
greedy,4.0,0.6,0.599609375,0.7529296875,0.2470703125
greedy,4.0,0.62,0.6201171875,0.75,0.25
greedy,4.0,0.64,0.6396484375,0.7626953125,0.2373046875
greedy,4.0,0.66,0.66015625,0.7685546875,0.2314453125
greedy,4.0,0.68,0.6796875,0.728515625,0.271484375
greedy,4.0,0.7000000000000001,0.7001953125,0.7080078125,0.2919921875
greedy,4.0,0.72,0.7197265625,0.7236328125,0.2763671875
greedy,4.0,0.74,0.740234375,0.681640625,0.318359375
greedy,4.0,0.76,0.759765625,0.7001953125,0.2998046875
greedy,4.0,0.78,0.7802734375,0.6943359375,0.3056640625
greedy,4.0,0.8,0.7998046875,0.66015625,0.33984375
greedy,4.0,0.8200000000000001,0.8203125,0.6455078125,0.3544921875
greedy,4.0,0.84,0.83984375,0.623046875,0.376953125
greedy,4.0,0.86,0.8603515625,0.6318359375,0.3681640625
greedy,4.0,0.88,0.8798828125,0.60546875,0.39453125
greedy,4.0,0.9,0.900390625,0.5908203125,0.4091796875
greedy,4.0,0.92,0.919921875,0.587890625,0.412109375
